ts_ET,leg,phase,best_bid,best_ask,bid_depth,ask_depth,last_traded_price,last_traded_side,last_traded_size,our_bid
11:47:29.61,Jurij Rodionov,in_play,83,84,20,50,83,buy,50,
11:47:29.61,Oliver Crawford,in_play,15,19,39,31517,18,buy,5,FILLED@31
11:47:57.23,Jurij Rodionov,in_play,82,84,150,50,83,buy,98,
11:47:57.23,Oliver Crawford,in_play,15,18,189,150,18,buy,5,FILLED@31
11:48:23.25,Jurij Rodionov,in_play,82,83,150,23141,83,buy,98,
11:48:23.25,Oliver Crawford,in_play,17,18,9746,109,18,buy,1,FILLED@31
11:48:48.55,Jurij Rodionov,in_play,81,82,150,18368,85,buy,56,
11:48:48.55,Oliver Crawford,in_play,18,19,7974,150,18,buy,1,FILLED@31
11:49:17.20,Jurij Rodionov,in_play,80,81,2347,7850,82,buy,2985,
11:49:17.20,Oliver Crawford,in_play,19,20,8664,5292,19,buy,54,FILLED@31
11:49:41.32,Jurij Rodionov,in_play,80,81,12899,42067,82,buy,2985,
11:49:41.32,Oliver Crawford,in_play,19,20,20476,31751,19,buy,54,FILLED@31
11:50:10.11,Jurij Rodionov,in_play,79,80,19918,6348,82,buy,2985,
11:50:10.11,Oliver Crawford,in_play,19,21,20576,58117,20,buy,93,FILLED@31
11:50:34.35,Jurij Rodionov,in_play,78,81,50,154,80,buy,4,
11:50:34.35,Oliver Crawford,in_play,15,21,5000,104,21,buy,10,FILLED@31
11:50:58.80,Jurij Rodionov,in_play,81,82,5726,52509,81,buy,50,
11:50:58.80,Oliver Crawford,in_play,18,19,24190,8025,21,buy,10,FILLED@31
11:51:23.09,Jurij Rodionov,in_play,80,81,907,102,81,buy,50,
11:51:23.09,Oliver Crawford,in_play,18,20,2297,14760,21,buy,10,FILLED@31
11:51:44.96,Jurij Rodionov,in_play,81,82,13762,5908,81,buy,50,
11:51:44.96,Oliver Crawford,in_play,17,18,18359,8130,17,sell,20,FILLED@31
11:52:09.60,Jurij Rodionov,in_play,82,83,8942,5893,81,buy,50,
11:52:09.60,Oliver Crawford,in_play,17,18,11119,22119,18,buy,26,FILLED@31
11:52:31.97,Jurij Rodionov,in_play,82,83,10347,5904,82,buy,100,
11:52:31.97,Oliver Crawford,in_play,17,18,2268,22122,18,sell,1150,FILLED@31
11:52:54.19,Jurij Rodionov,in_play,83,84,8603,44406,82,buy,100,
11:52:54.19,Oliver Crawford,in_play,16,17,16103,22144,18,sell,1150,FILLED@31
11:53:19.13,Jurij Rodionov,in_play,83,84,7625,44397,84,buy,9,
11:53:19.13,Oliver Crawford,in_play,16,17,16103,21111,18,sell,1150,FILLED@31
11:54:06.13,Jurij Rodionov,in_play,83,84,19828,25649,84,buy,3,
11:54:06.13,Oliver Crawford,in_play,16,17,8629,46849,17,buy,534,FILLED@31
11:54:29.58,Jurij Rodionov,in_play,83,84,5272,21180,84,buy,3,
11:54:29.58,Oliver Crawford,in_play,16,17,7489,8222,17,buy,534,FILLED@31
11:54:50.47,Jurij Rodionov,in_play,82,84,150,52,84,sell,100,
11:54:50.47,Oliver Crawford,in_play,17,18,400,1871,17,buy,61,FILLED@31
11:55:23.10,Jurij Rodionov,in_play,81,83,2318,14862,82,buy,2698,
11:55:23.10,Oliver Crawford,in_play,18,19,400,5972,17,buy,61,FILLED@31
11:55:49.39,Jurij Rodionov,in_play,81,82,8161,43058,83,buy,64,
11:55:49.39,Oliver Crawford,in_play,18,19,20490,5309,19,buy,14,FILLED@31
11:56:20.98,Jurij Rodionov,in_play,79,80,6914,7198,83,buy,64,
11:56:20.98,Oliver Crawford,in_play,19,20,11290,10800,20,buy,51,FILLED@31
11:56:48.96,Jurij Rodionov,in_play,79,80,19457,17843,80,buy,60,
11:56:48.96,Oliver Crawford,in_play,20,21,901,74554,21,buy,23,FILLED@31
11:57:19.99,Jurij Rodionov,in_play,78,80,1406,100,80,buy,2,
11:57:19.99,Oliver Crawford,in_play,18,21,87,1416,21,buy,435,FILLED@31
11:57:43.71,Jurij Rodionov,in_play,76,78,1021,1030,81,buy,100,
11:57:43.71,Oliver Crawford,in_play,22,23,976,174,22,buy,50,FILLED@31
11:58:09.98,Jurij Rodionov,in_play,77,80,78,6786,78,buy,1,
11:58:09.98,Oliver Crawford,in_play,20,23,6224,102,21,buy,2,FILLED@31
11:58:39.09,Jurij Rodionov,in_play,72,77,50,113,78,buy,1,
11:58:39.09,Oliver Crawford,in_play,22,26,50,58,25,buy,1,FILLED@31
11:59:02.03,Jurij Rodionov,in_play,77,78,19468,134,77,buy,50,
11:59:02.03,Oliver Crawford,in_play,21,22,20509,6868,22,buy,43,FILLED@31
11:59:30.71,Jurij Rodionov,in_play,77,78,931,38827,77,buy,50,
11:59:30.71,Oliver Crawford,in_play,22,23,10144,14760,22,buy,43,FILLED@31
11:59:55.38,Jurij Rodionov,in_play,78,79,918,10177,79,buy,1453,
11:59:55.38,Oliver Crawford,in_play,21,22,937,184,21,sell,989,FILLED@31
12:00:30.33,Jurij Rodionov,in_play,75,79,50,154,79,buy,1453,
12:00:30.33,Oliver Crawford,in_play,19,25,178,515,22,buy,52,FILLED@31
12:01:09.81,Jurij Rodionov,in_play,79,80,7115,18684,77,buy,2,
12:01:09.81,Oliver Crawford,in_play,20,21,17886,7153,21,buy,23,FILLED@31
12:01:35.00,Jurij Rodionov,in_play,80,81,7475,1543,77,buy,2,
12:01:35.00,Oliver Crawford,in_play,19,20,3846,7455,21,buy,23,FILLED@31
12:01:55.43,Jurij Rodionov,in_play,80,81,7475,7093,77,buy,2,
12:01:55.43,Oliver Crawford,in_play,19,20,11152,7357,20,buy,45,FILLED@31
12:02:18.38,Jurij Rodionov,in_play,77,80,4406,50,77,buy,2,
12:02:18.38,Oliver Crawford,in_play,18,21,150,41,20,buy,45,FILLED@31
12:02:57.75,Jurij Rodionov,in_play,79,80,7887,7813,80,buy,50,
12:02:57.75,Oliver Crawford,in_play,20,21,11143,7982,20,buy,19,FILLED@31
12:03:19.27,Jurij Rodionov,in_play,77,78,9870,16657,80,buy,50,
12:03:19.27,Oliver Crawford,in_play,22,23,2167,8240,21,buy,40,FILLED@31
12:03:43.16,Jurij Rodionov,in_play,76,77,9129,1300,80,buy,50,
12:03:43.16,Oliver Crawford,in_play,23,24,100,11668,23,buy,8,FILLED@31
12:04:06.13,Jurij Rodionov,in_play,76,77,7920,2260,80,buy,50,
12:04:06.13,Oliver Crawford,in_play,23,24,5237,8058,23,buy,8,FILLED@31
12:04:31.29,Jurij Rodionov,in_play,77,78,7377,22746,78,buy,17,
12:04:31.29,Oliver Crawford,in_play,23,24,4300,7609,24,buy,357,FILLED@31
12:04:57.04,Jurij Rodionov,in_play,77,78,7377,22744,78,buy,1,
12:04:57.04,Oliver Crawford,in_play,23,24,5256,7623,24,buy,99,FILLED@31
12:05:20.14,Jurij Rodionov,in_play,78,79,6205,9,78,buy,31,
12:05:20.14,Oliver Crawford,in_play,21,22,206,6855,24,buy,99,FILLED@31
12:05:45.81,Jurij Rodionov,in_play,79,80,6270,100,79,buy,16,
12:05:45.81,Oliver Crawford,in_play,16,21,49,6653,19,sell,28,FILLED@31
12:06:12.39,Jurij Rodionov,in_play,78,81,63,132,81,buy,18,
12:06:12.39,Oliver Crawford,in_play,18,22,18000,1404,19,sell,28,FILLED@31
12:06:40.12,Jurij Rodionov,in_play,75,79,63,150,81,buy,18,
12:06:40.12,Oliver Crawford,in_play,20,24,150,104,19,sell,28,FILLED@31
12:07:08.61,Jurij Rodionov,in_play,75,76,7818,4676,79,buy,1,
12:07:08.61,Oliver Crawford,in_play,24,25,18683,7756,25,buy,37,FILLED@31
12:07:35.81,Jurij Rodionov,in_play,71,77,1,50,79,buy,1,
12:07:35.81,Oliver Crawford,in_play,21,28,54,50,24,sell,50,FILLED@31
12:08:01.73,Jurij Rodionov,in_play,70,71,986,961,71,sell,1,
12:08:01.73,Oliver Crawford,in_play,29,30,900,943,29,buy,3,FILLED@31
12:08:26.71,Jurij Rodionov,in_play,74,75,11403,47361,74,buy,21,
12:08:26.71,Oliver Crawford,in_play,25,26,13165,25067,26,buy,37,FILLED@31
12:08:54.10,Jurij Rodionov,in_play,78,79,11025,43132,75,buy,13,
12:08:54.10,Oliver Crawford,in_play,21,22,10028,24989,26,buy,37,FILLED@31
12:09:20.82,Jurij Rodionov,in_play,78,79,11508,47378,79,buy,0,
12:09:20.82,Oliver Crawford,in_play,21,22,13134,25416,22,buy,1,FILLED@31
12:09:47.20,Jurij Rodionov,in_play,76,77,7662,16610,79,buy,0,
12:09:47.20,Oliver Crawford,in_play,23,24,2215,7779,22,buy,1,FILLED@31
12:10:19.76,Jurij Rodionov,in_play,74,76,56,50,77,buy,1,
12:10:19.76,Oliver Crawford,in_play,21,27,85,250,24,buy,51,FILLED@31
12:10:44.96,Jurij Rodionov,in_play,73,74,6640,1300,77,buy,1,
12:10:44.96,Oliver Crawford,in_play,26,27,100,6123,27,buy,32,FILLED@31
12:11:15.16,Jurij Rodionov,in_play,74,75,6132,15969,75,buy,2,
12:11:15.16,Oliver Crawford,in_play,26,27,4300,6304,27,buy,176,FILLED@31
12:11:37.64,Jurij Rodionov,in_play,74,75,6132,15966,75,buy,3,
12:11:37.64,Oliver Crawford,in_play,26,27,100,5947,27,buy,176,FILLED@31
12:12:06.01,Jurij Rodionov,in_play,71,76,106,150,75,buy,1,
12:12:06.01,Oliver Crawford,in_play,23,29,150,50,27,buy,3,FILLED@31
12:12:32.12,Jurij Rodionov,in_play,68,72,50,150,76,buy,3,
12:12:32.12,Oliver Crawford,in_play,27,32,150,150,27,buy,3,FILLED@31
12:12:57.86,Jurij Rodionov,in_play,75,76,6366,16709,74,buy,113,
12:12:57.86,Oliver Crawford,in_play,24,25,11125,7184,28,buy,0,FILLED@31
12:13:22.09,Oliver Crawford,in_play,23,24,206,6744,28,buy,0,FILLED@31
12:13:41.32,Jurij Rodionov,in_play,74,77,2802,138,77,buy,12,
12:13:41.32,Oliver Crawford,in_play,21,25,150,1404,24,buy,752,FILLED@31
12:14:04.65,Jurij Rodionov,in_play,74,75,7465,16799,77,buy,12,
12:14:04.65,Oliver Crawford,in_play,25,26,5251,7440,26,buy,3,FILLED@31
12:14:28.53,Jurij Rodionov,in_play,71,72,8003,4695,72,buy,3,
12:14:28.53,Oliver Crawford,in_play,28,29,2293,7972,26,buy,100,FILLED@31
12:14:48.76,Jurij Rodionov,in_play,67,74,50,150,72,buy,27,
12:14:48.76,Oliver Crawford,in_play,24,32,1350,50,26,buy,100,FILLED@31
12:15:13.59,Jurij Rodionov,in_play,65,70,25,150,72,buy,27,
12:15:13.59,Oliver Crawford,in_play,29,37,50,254,33,sell,133,FILLED@31
12:15:35.54,Jurij Rodionov,in_play,70,71,6807,134,72,buy,27,
12:15:55.54,Jurij Rodionov,in_play,71,72,6827,32836,70,buy,52,
12:15:55.54,Oliver Crawford,in_play,28,29,17058,6654,29,buy,247,FILLED@31
12:16:21.33,Jurij Rodionov,in_play,72,75,50,71,73,buy,52,
12:16:21.33,Oliver Crawford,in_play,25,28,58,150,29,buy,247,FILLED@31
12:16:40.66,Jurij Rodionov,in_play,70,71,6401,3459,75,buy,6,
12:17:02.38,Jurij Rodionov,in_play,67,74,50,150,70,sell,100,
12:17:02.38,Oliver Crawford,in_play,25,33,8,36,29,buy,247,FILLED@31
12:17:29.49,Jurij Rodionov,in_play,71,74,2598,5326,70,sell,100,
12:17:29.49,Oliver Crawford,in_play,27,29,8,1117,33,buy,14,FILLED@31
12:17:54.31,Jurij Rodionov,in_play,75,76,6168,3465,74,buy,27,
12:17:54.31,Oliver Crawford,in_play,24,25,8156,6062,24,sell,5,FILLED@31
12:18:23.62,Jurij Rodionov,in_play,75,76,6168,33073,74,buy,27,
12:18:23.62,Oliver Crawford,in_play,24,25,17278,6062,24,sell,86,FILLED@31
12:18:48.79,Jurij Rodionov,in_play,73,74,8736,150,74,buy,27,
12:18:48.79,Oliver Crawford,in_play,26,27,150,7397,27,buy,4,FILLED@31
12:19:14.78,Jurij Rodionov,in_play,71,72,8489,100,74,buy,27,
12:19:14.78,Oliver Crawford,in_play,27,28,8270,7361,27,buy,2,FILLED@31
12:19:41.81,Jurij Rodionov,in_play,71,74,56,150,74,buy,27,
12:19:41.81,Oliver Crawford,in_play,24,30,62,200,27,buy,52,FILLED@31
12:20:07.63,Jurij Rodionov,in_play,71,75,917,5948,74,buy,27,
12:20:07.63,Oliver Crawford,in_play,25,27,6056,110,27,buy,10,FILLED@31
12:20:38.15,Jurij Rodionov,in_play,71,73,56,12113,73,buy,7,
12:20:38.15,Oliver Crawford,in_play,27,28,4350,8,27,buy,10,FILLED@31
12:21:06.11,Jurij Rodionov,in_play,72,73,7686,34505,73,buy,25,
12:21:06.11,Oliver Crawford,in_play,28,29,8321,7220,29,buy,100,FILLED@31
12:21:35.75,Jurij Rodionov,in_play,72,73,7686,34452,73,buy,25,
12:21:35.75,Oliver Crawford,in_play,28,29,8330,7047,29,buy,100,FILLED@31
12:22:01.10,Jurij Rodionov,in_play,72,73,6757,34552,73,buy,38,
12:22:01.10,Oliver Crawford,in_play,28,29,150,6319,29,buy,16,FILLED@31
12:22:30.83,Jurij Rodionov,in_play,68,69,6657,4666,73,buy,38,
12:22:30.83,Oliver Crawford,in_play,31,32,15551,6604,31,buy,9,FILLED@31
12:22:57.64,Jurij Rodionov,in_play,70,71,6115,1350,69,buy,1,
12:22:57.64,Oliver Crawford,in_play,29,30,58,6423,31,buy,9,FILLED@31
12:23:22.13,Jurij Rodionov,in_play,67,75,50,1300,71,buy,28,
12:23:22.13,Oliver Crawford,in_play,25,31,254,43,29,sell,21,FILLED@31
12:23:45.75,Jurij Rodionov,in_play,71,74,1523,27476,71,buy,28,
12:23:45.75,Oliver Crawford,in_play,27,28,66,8,27,buy,16,FILLED@31
12:24:08.83,Jurij Rodionov,in_play,74,75,7075,4673,71,buy,28,
12:24:08.83,Oliver Crawford,in_play,25,26,11141,7268,27,buy,16,FILLED@31
12:24:32.96,Jurij Rodionov,in_play,75,76,6283,45386,71,buy,28,
12:24:32.96,Oliver Crawford,in_play,24,25,22861,6440,27,buy,16,FILLED@31
12:24:55.84,Jurij Rodionov,in_play,75,76,6209,49351,76,buy,235,
12:24:55.84,Oliver Crawford,in_play,24,25,22861,6252,25,buy,18,FILLED@31
12:25:17.92,Jurij Rodionov,in_play,79,80,6394,14067,76,buy,235,
12:25:17.92,Oliver Crawford,in_play,20,21,17566,6235,24,sell,20,FILLED@31
12:25:41.81,Jurij Rodionov,in_play,77,83,56,50,76,buy,235,
12:25:41.81,Oliver Crawford,in_play,19,22,8,28,21,buy,3,FILLED@31
12:26:02.51,Jurij Rodionov,in_play,76,77,6436,16793,76,buy,6,
12:26:02.51,Oliver Crawford,in_play,23,24,11098,7147,23,buy,85,FILLED@31
12:26:27.57,Jurij Rodionov,in_play,75,80,50,50,76,buy,6,
12:26:27.57,Oliver Crawford,in_play,19,26,8,50,23,buy,85,FILLED@31
12:26:52.56,Jurij Rodionov,in_play,81,82,6949,7708,80,buy,1,
12:26:52.56,Oliver Crawford,in_play,18,19,2293,7274,23,buy,85,FILLED@31
12:27:14.78,Jurij Rodionov,in_play,81,82,6975,4695,82,buy,10,
12:27:14.78,Oliver Crawford,in_play,18,19,15111,7174,19,buy,100,FILLED@31
12:27:39.51,Jurij Rodionov,in_play,88,89,12160,22969,89,buy,83,
12:27:39.51,Oliver Crawford,in_play,11,12,23043,25492,12,sell,8,FILLED@31
12:28:05.13,Jurij Rodionov,in_play,89,90,8341,30,89,buy,83,
12:28:05.13,Oliver Crawford,in_play,9,11,8718,7405,12,buy,39,FILLED@31
12:28:28.94,Jurij Rodionov,in_play,96,97,9383,51902,96,buy,1200,
12:28:28.94,Oliver Crawford,in_play,3,4,23849,23545,4,sell,76,FILLED@31
12:29:00.60,Jurij Rodionov,in_play,96,97,4571,51902,97,buy,21,
12:29:00.60,Oliver Crawford,in_play,3,4,23753,18417,4,buy,94,FILLED@31
12:29:31.19,Jurij Rodionov,in_play,96,97,5526,51722,97,buy,55,
12:29:31.19,Oliver Crawford,in_play,3,4,23826,17599,4,buy,23,FILLED@31
12:29:58.88,Jurij Rodionov,in_play,93,94,4832,48249,93,sell,20,
12:29:58.88,Oliver Crawford,in_play,6,7,11046,2399,7,buy,20,FILLED@31
12:30:28.59,Jurij Rodionov,in_play,90,91,10002,2630,88,buy,54,
12:30:28.59,Oliver Crawford,in_play,9,10,971,20972,13,buy,686,FILLED@31
12:30:55.08,Jurij Rodionov,in_play,88,94,530,59,92,buy,3,
12:30:55.08,Oliver Crawford,in_play,5,9,50,150,9,buy,42,FILLED@31
12:31:19.56,Jurij Rodionov,in_play,94,95,14356,18103,95,buy,156,
12:31:19.56,Oliver Crawford,in_play,5,6,8155,42397,6,sell,8,FILLED@31
12:31:48.23,Jurij Rodionov,in_play,98,99,7789,24150,97,sell,34,
12:31:48.23,Oliver Crawford,in_play,1,2,8071,2116,3,sell,7,FILLED@31
12:32:24.71,Jurij Rodionov,in_play,99,,115638,0,99,buy,368,
12:32:24.71,Oliver Crawford,in_play,,1,0,71814,1,buy,94,FILLED@31
12:32:48.36,Oliver Crawford,in_play,,1,0,71814,1,buy,94,FILLED@31
12:33:18.62,Jurij Rodionov,in_play,99,,107783,0,99,sell,7855,
12:33:18.62,Oliver Crawford,in_play,,1,0,71814,1,buy,94,FILLED@31
12:33:44.36,Jurij Rodionov,in_play,99,,107782,0,99,sell,1,
12:34:09.92,Oliver Crawford,in_play,,1,0,71855,1,buy,94,FILLED@31
12:34:33.50,Oliver Crawford,in_play,,1,0,71855,1,buy,94,FILLED@31
12:36:07.14,Jurij Rodionov,in_play,99,,107782,0,99,sell,1,
12:36:07.14,Oliver Crawford,in_play,,1,0,71854,1,buy,94,FILLED@31
12:36:32.03,Jurij Rodionov,in_play,99,,102252,0,99,sell,1,
12:36:32.03,Oliver Crawford,in_play,,1,0,66025,1,buy,94,FILLED@31
