c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,W,xpos
21,60,81,302,1566.5,19,0.04304635761589404,0.36915398908004793,0.3214632410044007,5.872152472171886,0.27962630819866124,-17.513245033112582,8.98151471530125,21.0,0.36915398908004793,0.3214632410044007,78,20.5
21,61,82,302,1566.5,19,0.04304635761589404,0.36915398908004793,0.3214632410044007,6.193615713176288,0.29493408157982326,-17.47019867549669,9.350668704381295,21.0,0.36915398908004793,0.3214632410044007,78,21.5
21,62,83,302,1566.5,19,0.04304635761589404,0.36915398908004793,0.3214632410044007,6.515078954180689,0.3102418549609852,-17.427152317880797,9.71982269346135,21.0,0.36915398908004793,0.3214632410044007,78,22.5
21,63,84,302,1566.5,19,0.04304635761589404,0.36725789984336654,0.31662567952368625,6.415674346362929,0.3055083022077585,-17.3841059602649,9.92401691895011,21.0,0.36725789984336654,0.31662567952368625,78,23.5
21,64,85,302,1566.5,19,0.04304635761589404,0.36536181060668516,0.3117881180429718,6.311432177064457,0.3005443893840218,-17.341059602649008,10.126315055202198,21.0,0.36536181060668516,0.3117881180429718,78,24.5
21,65,86,302,1566.5,19,0.04304635761589404,0.36345937993442956,0.3069343774268703,6.200944861506601,0.2952830886431715,-17.298013245033115,10.326165397322642,21.0,0.36345937993442956,0.3069343774268703,78,25.5
21,66,87,302,1566.5,19,0.03642384105960265,0.36218263757216024,0.30204827853999483,6.082788635775304,0.2896566017035859,-17.83112582781457,10.578548191739648,21.0,0.36218263757216024,0.30204827853999483,78,26.5
21,67,88,302,1566.5,19,0.03642384105960265,0.3615484940147417,0.29719453792389333,5.952853999482267,0.28346923807058416,-17.794701986754966,10.884292052701557,21.0,0.3615484940147417,0.29719453792389333,78,27.5
21,68,89,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,5.43646453533523,0.25887926358739194,-17.758278145695364,11.139545403621801,21.0,0.36032671076078204,0.2878429976702045,78,28.5
21,69,90,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,5.724307533005436,0.27258607300025883,-17.721854304635762,11.499872114382589,21.0,0.36032671076078204,0.2878429976702045,78,29.5
21,70,91,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,6.01215053067564,0.2862928824131257,-17.68543046357616,11.860198825143366,21.0,0.36032671076078204,0.2878429976702045,78,30.5
21,71,92,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,6.299993528345844,0.29999969182599256,-17.649006622516556,12.220525535904152,21.0,0.36032671076078204,0.2878429976702045,78,31.5
21,72,93,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,6.587836526016049,0.31370650123885946,-17.612582781456954,12.580852246664938,21.0,0.36032671076078204,0.2878429976702045,78,32.5
21,73,94,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,6.8756795236862525,0.3274133106517263,-17.576158940397352,12.941178957425716,21.0,0.36032671076078204,0.2878429976702045,78,33.5
21,74,95,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,7.163522521356459,0.3411201200645933,-17.539735099337747,13.301505668186499,21.0,0.36032671076078204,0.2878429976702045,78,34.5
21,75,96,302,1566.5,19,0.03642384105960265,0.36032671076078204,0.2878429976702045,7.4513655190266626,0.35482692947746014,-17.503311258278146,13.661832378947278,21.0,0.36032671076078204,0.2878429976702045,78,35.5
21,76,97,302,1566.5,19,0.03642384105960265,0.36797431573139205,0.2804610318331504,7.568511298686551,0.3604052999374548,-17.466887417218544,14.895347284952102,21.0,0.36032671076078204,0.2804610318331504,78,36.5
21,77,98,302,1566.5,19,0.03642384105960265,0.3827957040504531,0.29009756542354337,8.022567703109328,0.38202703348139655,-17.430463576158942,16.84992778114111,21.0,0.36032671076078204,0.2804610318331504,78,37.5
21,78,99,302,1566.5,19,0.03642384105960265,0.432354358579508,0.2925761643515817,8.92552818956461,0.425025151884029,-17.394039735099337,22.343022450686593,21.0,0.36032671076078204,0.2804610318331504,78,38.5
22,1,23,195,1627.0,19,1.0,0.9982191431083991,0.9906044314927398,1.714063206551776,0.07791196393417164,1.0,0.9737883081229137,0.0,0.9982191431083991,0.9906044314927398,77,-38.0
22,2,24,195,1627.0,19,0.9846153846153847,0.992908092024598,0.9906044314927398,2.704667638044516,0.12293943809293255,1.630769230769232,1.8455130286229406,22.0,0.992908092024598,0.9906044314927398,77,-37.0
22,3,25,195,1627.0,19,0.9846153846153847,0.9899484024295302,0.9812088629854796,3.45098728834849,0.156863058561295,2.6153846153846168,2.7491166634621753,22.0,0.9899484024295302,0.9812088629854796,77,-36.0
22,4,26,195,1627.0,19,0.9794871794871794,0.9863677768917272,0.9764608350499925,4.294503341204844,0.1952046973274929,3.466666666666666,3.642964984886357,22.0,0.9863677768917272,0.9764608350499925,77,-35.0
22,5,27,195,1627.0,19,0.9794871794871794,0.9845743121637255,0.957468723308044,4.748982565442396,0.21586284388374527,4.446153846153845,4.580934429794841,22.0,0.9845743121637255,0.957468723308044,77,-34.0
22,6,28,195,1627.0,19,0.9743589743589743,0.9816020147322569,0.9382756368386675,5.1596492991006375,0.23452951359548352,5.282051282051281,5.485231495636113,22.0,0.9816020147322569,0.9382756368386675,77,-33.0
22,7,29,195,1627.0,19,0.9641025641025641,0.9798180058815558,0.9294327488318345,5.868009847761644,0.266727720352802,5.958974358974359,6.416761488102931,22.0,0.9798180058815558,0.9294327488318345,77,-32.0
22,8,30,195,1627.0,19,0.9641025641025641,0.9780371489899549,0.9198362055971461,6.519142842787518,0.29632467467215995,6.923076923076923,7.3419875623693915,22.0,0.9780371489899549,0.9198362055971461,77,-31.0
22,9,31,195,1627.0,19,0.9641025641025641,0.975077459394887,0.9009445812189116,6.843641662060995,0.3110746210027725,7.887179487179487,8.226468261347842,22.0,0.975077459394887,0.9009445812189116,77,-30.0
22,10,32,195,1627.0,19,0.9641025641025641,0.9727891370881572,0.8871275687082348,7.296915037933978,0.3316779562697263,8.851282051282052,9.129290210330232,22.0,0.9727891370881572,0.8871275687082348,77,-29.0
22,11,33,195,1627.0,19,0.9641025641025641,0.9704314716812236,0.8777320002009746,7.864593277395367,0.35748151260888034,9.815384615384616,10.021918723582642,22.0,0.9704314716812236,0.8777320002009746,77,-28.0
22,12,34,195,1627.0,19,0.9384615384615385,0.9661731749368819,0.8679344822388584,8.40920966688439,0.3822368030401995,9.907692307692306,10.846959777849925,22.0,0.9661731749368819,0.8679344822388584,77,-27.0
22,13,35,195,1627.0,19,0.9384615384615385,0.9590056199430755,0.8583379390041701,8.950861679143847,0.40685734905199306,10.846153846153845,11.547990153279772,22.0,0.9590056199430755,0.8583379390041701,77,-26.0
22,14,36,195,1627.0,19,0.9384615384615385,0.945360788998402,0.8300507461186757,8.762372506657286,0.398289659393513,11.784615384615384,11.990222622871247,22.0,0.945360788998402,0.8300507461186757,77,-25.0
22,15,37,195,1627.0,19,0.9384615384615385,0.9376983764258675,0.8112596091041551,8.868964477716927,0.4031347489871331,12.723076923076922,12.642054068706408,22.0,0.9376983764258675,0.8112596091041551,77,-24.0
22,16,38,195,1627.0,19,0.9333333333333333,0.9306001645322651,0.7920665226347786,8.941491232477514,0.4064314196580688,13.466666666666667,13.303536813306312,22.0,0.9306001645322651,0.7920665226347786,77,-23.0
22,17,39,195,1627.0,19,0.8923076923076924,0.9250810841478523,0.7726724614379741,8.986785911671607,0.4084902687123458,12.800000000000002,14.019494867034606,22.0,0.9250810841478523,0.7726724614379741,77,-22.0
22,18,40,195,1627.0,19,0.8923076923076924,0.9226729873953157,0.7630759182032859,9.385193186956739,0.4265996903162154,13.692307692307693,14.850660177833534,22.0,0.9226729873953157,0.7630759182032859,77,-21.0
22,19,41,195,1627.0,19,0.8923076923076924,0.8780128789048834,0.7441842938250515,9.364015475054012,0.42563706704790966,14.584615384615386,13.81712963692583,22.0,0.8780128789048834,0.7441842938250515,77,-20.0
22,20,42,195,1627.0,19,0.8923076923076924,0.8762729974815847,0.7347887253177913,9.694794754559613,0.44067248884361876,15.476923076923079,14.620765736943797,22.0,0.8762729974815847,0.7347887253177913,77,-19.0
22,21,43,195,1627.0,19,0.8923076923076924,0.8762729974815847,0.7347887253177913,10.429583479877403,0.47407197635806375,16.36923076923077,15.497038734425383,22.0,0.8762729974815847,0.7347887253177913,77,-18.0
22,22,44,195,1627.0,19,0.8871794871794871,0.8750689491053165,0.7347887253177913,11.164372205195196,0.507471463872509,17.035897435897432,16.31974418699943,22.0,0.8750689491053165,0.7347887253177913,77,-17.0
22,23,45,195,1627.0,19,0.882051282051282,0.8732502687045134,0.7251921820831031,11.476913028186704,0.5216778649175775,17.69230769230769,17.114176566444876,22.0,0.8732502687045134,0.7251921820831031,77,-16.0
22,24,46,195,1627.0,19,0.882051282051282,0.8673561051871792,0.7064010450685826,11.375295181630907,0.5170588718923139,18.574358974358972,17.728083640386686,22.0,0.8673561051871792,0.7064010450685826,77,-15.0
22,25,47,195,1627.0,19,0.8769230769230769,0.8583509580379686,0.683062854846003,11.020725518766014,0.5009420690348189,19.215384615384615,18.196190542231523,22.0,0.8583509580379686,0.683062854846003,77,-14.0
22,26,48,195,1627.0,19,0.8769230769230769,0.857796213236337,0.683062854846003,11.703788373612017,0.531990380618728,20.092307692307692,19.029577984196074,22.0,0.857796213236337,0.683062854846003,77,-13.0
22,27,49,195,1627.0,19,0.8769230769230769,0.7595086726154643,0.6546751745967944,10.920087424006429,0.4963676101821104,20.96923076923077,14.777011501498757,22.0,0.7595086726154643,0.6546751745967944,77,-12.0
22,28,50,195,1627.0,19,0.8769230769230769,0.7465415128773291,0.6452796060895342,11.086193036225694,0.5039178652829861,21.846153846153843,14.862227867731187,22.0,0.7465415128773291,0.6452796060895342,77,-11.0
22,29,51,195,1627.0,19,0.8769230769230769,0.7424155984151949,0.6170929005677535,10.256368386675375,0.46619856303069884,22.72307692307692,15.39363241222582,22.0,0.7424155984151949,0.6170929005677535,77,-10.0
22,30,52,195,1627.0,19,0.8615384615384616,0.7393802618017229,0.5881022961362607,9.356554288298245,0.42529792219537477,22.8,15.978223114576867,22.0,0.7393802618017229,0.5881022961362607,77,-9.0
22,31,53,195,1627.0,19,0.8461538461538461,0.7303625068161115,0.5500175852886499,7.935662965382103,0.3607119529719138,22.846153846153847,16.233128350926517,22.0,0.7303625068161115,0.5500175852886499,77,-8.0
22,32,54,195,1627.0,19,0.8461538461538461,0.7239545739654482,0.5406220167813897,7.997110988293222,0.36350504492241914,23.692307692307693,16.62948720777399,22.0,0.7239545739654482,0.5406220167813897,77,-7.0
22,33,55,195,1627.0,19,0.8461538461538461,0.7188862237323608,0.5134401848967493,7.06730141184746,0.32124097326579365,24.53846153846154,17.08572383164756,22.0,0.7188862237323608,0.5134401848967493,77,-6.0
22,34,56,195,1627.0,19,0.841025641025641,0.7102593116751716,0.4798522835753404,5.671531929859821,0.25779690590271914,25.0974358974359,17.327091403661946,22.0,0.7102593116751716,0.4798522835753404,77,-5.0
22,35,57,195,1627.0,19,0.841025641025641,0.7072870142437032,0.4608601718333919,5.059639250364266,0.22998360228928483,25.93846153846154,17.86559731200928,22.0,0.7072870142437032,0.4608601718333919,77,-4.0
22,36,58,195,1627.0,19,0.8205128205128205,0.6759470849106262,0.4371702758378133,4.155881022961362,0.18890368286188008,25.589743589743588,16.738664767085982,22.0,0.6759470849106262,0.4371702758378133,77,-3.0
22,37,59,195,1627.0,19,0.10256410256410256,0.5881870876843502,0.4089333266341757,2.9631965030397427,0.1346907501381701,-15.948717948717949,12.24070250864425,22.0,0.5881870876843502,0.4089333266341757,77,-2.0
22,38,60,195,1627.0,19,0.10256410256410256,0.4179844482337997,0.38514294327488313,1.9352107722453902,0.0879641260111541,-15.846153846153847,2.733306436615678,22.0,0.4179844482337997,0.38514294327488313,77,-1.0
22,39,61,195,1627.0,19,0.10256410256410256,0.30128001059058257,0.3575089182535296,0.6612068532382054,0.03005485696537297,-15.743589743589745,-3.7389862669142016,22.0,0.30128001059058257,0.3575089182535296,77,0.0
22,40,62,195,1627.0,19,0.10256410256410256,0.2701102870489152,0.33927046173943626,-0.09493543686881356,-0.004315247130400616,-15.641025641025642,-5.283792941502793,22.0,0.2701102870489152,0.33927046173943626,77,1.0
22,41,63,195,1627.0,19,0.10256410256410256,0.2701102870489152,0.33927046173943626,0.24433502487062267,0.011106137494119213,-15.53846153846154,-5.013682654453877,22.0,0.2701102870489152,0.33927046173943626,77,2.0
22,42,64,195,1627.0,19,0.10256410256410256,0.2701102870489152,0.33927046173943626,0.5836054866100588,0.026527522118639037,-15.435897435897438,-4.743572367404962,22.0,0.2701102870489152,0.33927046173943626,77,3.0
22,43,65,195,1627.0,19,0.10256410256410256,0.2701102870489152,0.33927046173943626,0.9228759483494952,0.04194890674315887,-15.333333333333336,-4.473462080356047,22.0,0.2701102870489152,0.33927046173943626,77,4.0
22,44,66,195,1627.0,19,0.10256410256410256,0.2701102870489152,0.33927046173943626,1.2621464100889312,0.05737029136767869,-15.230769230769232,-4.203351793307132,22.0,0.2701102870489152,0.33927046173943626,77,5.0
22,45,67,195,1627.0,19,0.10256410256410256,0.2701102870489152,0.33927046173943626,1.6014168718283677,0.07279167599219853,-15.12820512820513,-3.9332415062582164,22.0,0.2701102870489152,0.33927046173943626,77,6.0
22,46,68,195,1627.0,19,0.09743589743589744,0.2694956550243804,0.32947294377732,1.2744561121438982,0.0579298232792681,-15.374358974358975,-3.7049261968776697,22.0,0.2694956550243804,0.32947294377732,77,7.0
22,47,69,195,1627.0,19,0.09743589743589744,0.2694956550243804,0.32947294377732,1.6039290559212176,0.07290586617823716,-15.276923076923078,-3.43543054185329,22.0,0.2694956550243804,0.32947294377732,77,8.0
22,48,70,195,1627.0,19,0.09743589743589744,0.2694956550243804,0.32947294377732,1.9334019996985377,0.08788190907720626,-15.179487179487179,-3.165934886828909,22.0,0.2694956550243804,0.32947294377732,77,9.0
22,49,71,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,1.962216751243531,0.08919167051106959,-15.082051282051282,-2.9341618783154666,22.0,0.2689409102227489,0.32505149977390335,77,10.0
22,50,72,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,2.287268251017434,0.10396673868261064,-14.984615384615385,-2.6652209680927186,22.0,0.2689409102227489,0.32505149977390335,77,11.0
22,51,73,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,2.612319750791338,0.11874180685415171,-14.887179487179488,-2.396280057869971,22.0,0.2689409102227489,0.32505149977390335,77,12.0
22,52,74,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,2.937371250565241,0.1335168750256928,-14.78974358974359,-2.12733914764722,22.0,0.2689409102227489,0.32505149977390335,77,13.0
22,53,75,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,3.262422750339145,0.14829194319723385,-14.692307692307693,-1.8583982374244716,22.0,0.2689409102227489,0.32505149977390335,77,14.0
22,54,76,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,3.5874742501130483,0.1630670113687749,-14.594871794871796,-1.5894573272017232,22.0,0.2689409102227489,0.32505149977390335,77,15.0
22,55,77,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,3.912525749886951,0.17784207954031594,-14.4974358974359,-1.3205164169789743,22.0,0.2689409102227489,0.32505149977390335,77,16.0
22,56,78,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,4.237577249660855,0.19261714771185703,-14.4,-1.0515755067562258,22.0,0.2689409102227489,0.32505149977390335,77,17.0
22,57,79,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,4.562628749434759,0.20739221588339812,-14.302564102564103,-0.7826345965334747,22.0,0.2689409102227489,0.32505149977390335,77,18.0
22,58,80,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,4.887680249208661,0.22216728405493916,-14.205128205128204,-0.5136936863107262,22.0,0.2689409102227489,0.32505149977390335,77,19.0
22,59,81,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,5.212731748982565,0.23694235222648022,-14.107692307692307,-0.24475277608797813,22.0,0.2689409102227489,0.32505149977390335,77,20.0
22,60,82,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,5.537783248756468,0.25171742039802125,-14.01025641025641,0.02418813413477166,22.0,0.2689409102227489,0.32505149977390335,77,21.0
22,61,83,195,1627.0,19,0.09743589743589744,0.2689409102227489,0.32505149977390335,5.862834748530371,0.2664924885695623,-13.912820512820513,0.2931290443575178,22.0,0.2689409102227489,0.32505149977390335,77,22.0
22,62,84,195,1627.0,19,0.09743589743589744,0.26834518995281514,0.31555544390292917,5.361729387529517,0.2437149721604326,-13.815384615384616,0.5102422910960283,22.0,0.26834518995281514,0.31555544390292917,77,23.0
22,63,85,195,1627.0,19,0.09743589743589744,0.2665769408976149,0.31085765964929907,5.268577601366628,0.23948080006211947,-13.717948717948719,0.6247498132464214,22.0,0.2665769408976149,0.31085765964929907,77,24.0
22,64,86,195,1627.0,19,0.09743589743589744,0.2648086918424147,0.30615987539566897,5.170728030950107,0.23503309231591396,-13.620512820512822,0.7374890863416145,22.0,0.2648086918424147,0.30615987539566897,77,25.0
22,65,87,195,1627.0,19,0.08205128205128205,0.2629647957688101,0.30126111641461084,5.050695874993719,0.22957708522698725,-14.861538461538462,0.8418788197804333,22.0,0.2629647957688101,0.30126111641461084,77,26.0
