code,event_id,category,recorder_open_epoch,w1_left_epoch,w1_right_epoch,scheduled_start_epoch,legA,legB,legA_formation_end_epoch,legA_open_postformation_c,legA_floor_c,legA_floor_epoch,legA_close_c,legA_close_epoch,legA_contracts,legA_premium_usd,legA_journey,legA_net_travel_c,legA_us_first_post_epoch,legA_us_fill_c,legA_us_fill_epoch,legA_us_fill_stamp,legB_formation_end_epoch,legB_open_postformation_c,legB_floor_c,legB_floor_epoch,legB_close_c,legB_close_epoch,legB_contracts,legB_premium_usd,legB_journey,legB_net_travel_c,legB_us_first_post_epoch,legB_us_fill_c,legB_us_fill_epoch,legB_us_fill_stamp,formation_end_game,bell_machine_epoch,bell_observed_inplay_epoch,bell_tape_signature_epoch,kalshi_close_time_epoch,bell_epoch,bell_source,bell_precision,span_start_epoch,span_end_epoch,verified_span,pair_state,locked_delta_valid_fills_c
26JUL12DROPIR,KXATPCHALLENGERMATCH-26JUL12DROPIR,ATP_CHALL,1783829536,1783829536,1783872300,1783882800.0,DRO,PIR,1783829748,59.0,59,1783841157.1,59,1783872290.8,12124.0,7262.12,STILL,0.0,1783841158,59,1783866638.9,PRE_BELL_VALID,1783829748,41.5,40,1783836117.3,42,1783871653.1,6719.27,2758.54,STILL,0.5,1783841187,,,,1783829748,1783872300,,,1783878321.0,1783872300,MACHINE_RECEIPT,"EXACT (29 receipts, zero spread)",1783829748,1783872300,OK,PARTIAL_FOR_REASON,
26JUL12DZUROC,KXATPMATCH-26JUL12DZUROC,ATP_MAIN,1783794934,1783794934,1783951500,1783879200.0,DZU,ROC,1783847449,50.0,43,1783922079.3,45,1783951486.8,33227.91,14782.12,MOVER,-5.0,1783870268,46,1783897995.7,PRE_BELL_VALID,1783847449,50.0,51,1783906515.1,57,1783951487.6,48554.73,27514.17,MOVER,7.0,1783870919,52,1783884328.7,PRE_BELL_VALID,1783847449,1783951500,,,1783956896.0,1783951500,MACHINE_RECEIPT,"EXACT (15 receipts, zero spread)",1783847449,1783951500,OK,COMPLETE_AT_DELTA,2
26JUL12ECHMUN,KXATPCHALLENGERMATCH-26JUL12ECHMUN,ATP_CHALL,1783839829,1783839829,1783890420,1783893000.0,ECH,MUN,1783839829,80.5,79,1783881777.5,82,1783883489.5,184.25,148.97,STILL,1.5,1783885802,,,,1783839829,20.0,20,1783881383.9,20,1783883210.3,536.11,122.04,STILL,0.0,1783885802,17,1783886519.1,POST_BELL_INVALID,1783839829,,,1783883700.0,1783893908.0,1783883700.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783839829,1783883700.0,OK,PARTIAL_FOR_REASON,
26JUL12ERJBOS,KXWTACHALLENGERMATCH-26JUL12ERJBOS,WTA_CHALL,1783870300,1783870300,1783954829.377,1783876200.0,BOS,ERJ,1783902171,19.5,18,1783922248.2,18,1783952542.3,558.47,109.65,STILL,-1.5,1783918608,18,1783922248.2,PRE_BELL_VALID,1783898960,77.0,80,1783902176.0,82,1783954764.0,607.75,498.89,MOVER,5.0,1783918747,81,1783954574.4,PRE_BELL_VALID,1783902171,,,1783959180.0,1783968014.0,1783959180.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783902171,1783954829.377,OK,COMPLETE_AT_DELTA,1
26JUL12FANBIG,KXATPCHALLENGERMATCH-26JUL12FANBIG,ATP_CHALL,1783825927,1783825927,1783869600,1783879200.0,BIG,FAN,1783833758,65.0,62,1783852467.8,69,1783868477.0,1894.39,1188.99,STILL,4.0,,,,,1783833758,35.0,35,1783869471.1,36,1783869471.1,741.78,269.16,STILL,1.0,,,,,1783833758,,,1783870980.0,1783879224.0,1783870980.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783833758,1783869600,OK,NEITHER_FOR_REASON,
26JUL12FARWAW,KXATPMATCH-26JUL12FARWAW,ATP_MAIN,1783774211,1783774211,1784044200,1783854000.0,FAR,WAW,1783779094,58.0,61,1783786508.9,67,1784044192.4,40383.63,26738.63,MOVER,9.0,1783860942,66,1783871697.6,PRE_BELL_VALID,1783779290,39.0,32,1783842190.1,35,1784044196.0,41460.86,14361.78,STILL,-4.0,1783860942,32,1783864457.5,PRE_BELL_VALID,1783779290,1784044200,,,1784054404.0,1784044200,MACHINE_RECEIPT,"EXACT (8 receipts, zero spread)",1783779290,1784044200,OK,COMPLETE_AT_DELTA,2
26JUL12FEAWAL,KXATPCHALLENGERMATCH-26JUL12FEAWAL,ATP_CHALL,1783834386,1783834386,1783883880,1783887600.0,FEA,WAL,1783834386,49.5,49,1783862427.0,50,1783881180.8,19661.03,9825.33,STILL,0.5,1783883355,40,1783883357.0,POST_BELL_INVALID,1783834386,48.0,50,1783848520.2,52,1783881598.4,43782.29,22571.53,STILL,4.0,1783883355,,,,1783834386,,,1783881600.0,1783892416.0,1783881600.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783834386,1783881600.0,OK,PARTIAL_FOR_REASON,
26JUL12FEICHE,KXWTACHALLENGERMATCH-26JUL12FEICHE,WTA_CHALL,1783808500,1783808500,1783853400,1783861800.0,CHE,FEI,1783808730,25.0,25,1783844615.0,27,1783853174.9,384.61,99.81,STILL,2.0,,,,,1783808730,75.0,74,1783836124.7,76,1783841302.2,47.56,36.14,STILL,1.0,,,,,1783808730,,,1783854360.0,1783859748.0,1783854360.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783808730,1783853400,OK,NEITHER_FOR_REASON,
26JUL12FELKEC,KXATPMATCH-26JUL12FELKEC,ATP_MAIN,1783774211,1783774211,1783934580,1783854000.0,FEL,KEC,1783779294,35.5,26,1783915635.3,29,1783934531.6,13947.78,3925.28,MOVER,-6.5,1783865591,27,1783878681.4,PRE_BELL_VALID,1783779294,63.0,70,1783810756.6,72,1783934470.3,83783.11,61472.34,MOVER,9.0,1783865591,71,1783867067.2,PRE_BELL_VALID,1783779294,,,1783938720.0,1783946113.0,1783938720.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783779294,1783934580,OK,COMPLETE_AT_DELTA,2
26JUL12FETPIE,KXWTAMATCH-26JUL12FETPIE,WTA_MAIN,1783781797,1783781797,1783849560,1783850400.0,FET,PIE,1783810231,57.5,33,1783811937.3,35,1783848990.8,5829.47,2112.51,MOVER,-22.5,1783811513,35,1783811583.1,PRE_BELL_VALID,1783810240,46.0,45,1783811512.7,68,1783849477.2,976.22,634.94,MOVER,22.0,1783811513,,,,1783810240,,,1783853880.0,1783863628.0,1783853880.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783810240,1783849560,OK,PARTIAL_FOR_REASON,
26JUL12FORPAM,KXATPCHALLENGERMATCH-26JUL12FORPAM,ATP_CHALL,1783800646,1783800646,1783854000,1783854000.0,FOR,PAM,1783811163,88.0,89,1783817463.9,95,1783842921.7,641.26,611.25,MOVER,7.0,1783847770,95,1783847856.5,POST_BELL_INVALID,1783811163,12.0,4,1783827045.1,7,1783843483.0,7705.46,474.2,MOVER,-5.0,1783847770,2,1783848505.2,POST_BELL_INVALID,1783811163,,,1783843860.0,1783851351.0,1783843860.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783811163,1783843860.0,OK,COMPLETE_AT_DELTA,
26JUL12FUEROS,KXATPCHALLENGERMATCH-26JUL12FUEROS,ATP_CHALL,1783813297,1783813297,1783862400,1783866600.0,FUE,ROS,1783813642,57.0,59,1783846278.7,60,1783861682.3,613.39,363.44,STILL,3.0,,,,,1783813642,43.0,42,1783858355.6,42,1783859376.6,7.75,3.25,STILL,-1.0,,,,,1783813642,,,1783862580.0,1783869020.0,1783862580.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783813642,1783862400,OK,NEITHER_FOR_REASON,
26JUL12GANJAN,KXATPCHALLENGERMATCH-26JUL12GANJAN,ATP_CHALL,1783800646,1783800646,1783854000,1783854000.0,GAN,JAN,1783811163,26.0,20,1783828940.6,24,1783843918.3,508.98,110.69,STILL,-2.0,1783848006,,,,1783811163,74.0,78,1783835740.7,79,1783843959.1,95.83,76.91,MOVER,5.0,1783848006,38,1783848215.8,POST_BELL_INVALID,1783811163,,,1783843980.0,1783850485.0,1783843980.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783811163,1783843980.0,OK,PARTIAL_FOR_REASON,
26JUL12GARPRI,KXWTAMATCH-26JUL12GARPRI,WTA_MAIN,1783781797,1783781797,1783850400,1783850400.0,GAR,PRI,1783809178,39.0,38,1783811595.3,40,1783838629.9,10122.4,4040.88,STILL,1.0,1783841280,,,,1783809178,61.0,60,1783810638.9,62,1783838696.9,81137.29,50574.86,STILL,1.0,1783841264,33,1783841264.5,POST_BELL_INVALID,1783809178,,,1783838760.0,1783846512.0,1783838760.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783809178,1783838760.0,OK,PARTIAL_FOR_REASON,
26JUL12GEOMAG,KXATPCHALLENGERMATCH-26JUL12GEOMAG,ATP_CHALL,1783830737,1783830737,1783880220,1783884000.0,GEO,MAG,1783831173,16.0,14,1783838647.4,17,1783879160.0,660.87,105.74,STILL,1.0,1783879936,18,1783879936.2,POST_BELL_INVALID,1783831173,84.0,85,1783837842.8,85,1783878701.2,1122.43,954.34,STILL,1.0,1783879936,80,1783880121.0,POST_BELL_INVALID,1783831173,,,1783879680.0,1783888802.0,1783879680.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783831173,1783879680.0,OK,COMPLETE_AT_DELTA,
26JUL12GIESHE,KXATPCHALLENGERMATCH-26JUL12GIESHE,ATP_CHALL,1783830144,1783830144,1783880460,1783883400.0,GIE,SHE,1783833784,17.5,11,1783872472.4,13,1783880186.5,2860.18,352.14,STILL,-4.5,1783872473,,,,1783833784,84.0,84,1783880135.3,86,1783880135.3,2252.58,1990.4,STILL,2.0,1783872473,89,1783873294.9,PRE_BELL_VALID,1783833784,,,1783880220.0,1783886709.0,1783880220.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783833784,1783880220.0,OK,PARTIAL_FOR_REASON,
26JUL12GIUBAR,KXATPCHALLENGERMATCH-26JUL12GIUBAR,ATP_CHALL,1783831340,1783831340,1783881720,1783884600.0,BAR,GIU,1783831858,31.5,16,1783875275.3,31,1783876666.0,6103.89,1950.25,STILL,-0.5,1783880198,68,1783880243.7,POST_BELL_INVALID,1783831858,67.0,49,1783876335.0,73,1783876419.5,2164.28,1557.74,MOVER,6.0,1783880198,,,,1783831858,,,1783876740.0,1783882818.0,1783876740.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783831858,1783876740.0,OK,PARTIAL_FOR_REASON,
26JUL12GUEGOM,KXATPMATCH-26JUL12GUEGOM,ATP_MAIN,1783800341,1783800341,1783879200,1783879200.0,GOM,GUE,1783802514,39.5,37,1783861483.8,41,1783868437.2,13799.01,5505.75,STILL,1.5,1783871819,,,,1783801882,58.0,59,1783834137.7,61,1783868459.0,3366.43,2042.04,STILL,3.0,1783871819,58,1783871821.0,POST_BELL_INVALID,1783802514,,,1783868460.0,1783875649.0,1783868460.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783802514,1783868460.0,OK,PARTIAL_FOR_REASON,
26JUL12GURDAL,KXATPCHALLENGERMATCH-26JUL12GURDAL,ATP_CHALL,1783822315,1783822315,1783875600,1783875600.0,DAL,GUR,1783822864,90.0,90,1783865652.8,90,1783865900.6,1678.84,1549.33,STILL,0.0,1783865653,89,1783866710.5,POST_BELL_INVALID,1783822864,10.0,8,1783836005.7,13,1783866059.6,2304.92,273.06,STILL,3.0,1783865653,10,1783865765.9,PRE_BELL_VALID,1783822864,,,1783866120.0,1783871124.0,1783866120.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783822864,1783866120.0,OK,COMPLETE_AT_DELTA,
26JUL12GUTCAM,KXATPCHALLENGERMATCH-26JUL12GUTCAM,ATP_CHALL,1783801048,1783801048,1783852740,1783854000.0,CAM,GUT,1783817319,68.0,67,1783833444.8,69,1783850742.4,728.48,499.59,STILL,1.0,,,,,1783817319,32.0,33,1783852190.6,34,1783852190.6,187.59,66.43,STILL,2.0,,,,,1783817319,,,1783852320.0,1783859437.0,1783852320.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783817319,1783852320.0,OK,NEITHER_FOR_REASON,
26JUL12HECISO,KXATPCHALLENGERMATCH-26JUL12HECISO,ATP_CHALL,1783826536,1783826536,1783877520,1783879800.0,HEC,ISO,1783827004,56.0,56,1783844216.0,60,1783872074.5,1670.72,1012.85,STILL,4.0,1783875210,82,1783875210.3,POST_BELL_INVALID,1783827004,45.0,39,1783868426.3,47,1783872037.3,2846.01,1201.06,STILL,2.0,1783875210,,,,1783827004,,,1783872120.0,1783878640.0,1783872120.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783827004,1783872120.0,OK,PARTIAL_FOR_REASON,
26JUL12HERALM,KXATPCHALLENGERMATCH-26JUL12HERALM,ATP_CHALL,1783831340,1783831340,1783884600,1783884600.0,ALM,HER,1783831671,69.0,51,1783875717.3,54,1783875775.3,1877.2,1076.62,MOVER,-15.0,1783880363,,,,1783831858,31.0,29,1783874493.7,52,1783875880.7,444.42,176.93,MOVER,21.0,1783880362,30,1783880363.5,POST_BELL_INVALID,1783831858,,,1783875900.0,1783890017.0,1783875900.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783831858,1783875900.0,OK,PARTIAL_FOR_REASON,
26JUL12HERKAZ,KXWTAMATCH-26JUL12HERKAZ,WTA_MAIN,1783781797,1783781797,1783846800,1783850400.0,HER,KAZ,1783810324,50.0,46,1783829606.3,56,1783846151.2,3639.76,1876.75,MOVER,6.0,,,,,1783810324,50.0,46,1783833104.6,47,1783846547.4,6034.12,2845.45,STILL,-3.0,1783830207,46,1783833104.6,PRE_BELL_VALID,1783810324,,,1783846560.0,1783853439.0,1783846560.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783810324,1783846560.0,OK,PARTIAL_FOR_REASON,
26JUL12HESKOT,KXWTACHALLENGERMATCH-26JUL12HESKOT,WTA_CHALL,1783822315,1783822315,1783875600,1783875600.0,HES,KOT,1783822862,56.0,44,1783865512.2,44,1783865512.2,622.28,331.08,MOVER,-12.0,1783871405,43,1783871650.1,POST_BELL_INVALID,1783822862,44.0,45,1783852218.1,56,1783865537.9,268.52,129.01,MOVER,12.0,1783871526,56,1783871786.7,POST_BELL_INVALID,1783822862,,,1783865700.0,1783875922.0,1783865700.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783822862,1783865700.0,OK,COMPLETE_AT_DELTA,
26JUL12HIBTON,KXWTAMATCH-26JUL12HIBTON,WTA_MAIN,1783799741,1783799741,1783875600,1783875600.0,HIB,TON,1783800043,82.0,84,1783829587.5,88,1783864890.3,7457.7,6495.86,MOVER,6.0,1783810094,85,1783829587.5,PRE_BELL_VALID,1783800043,18.0,12,1783861673.1,12,1783865121.7,12766.04,1578.23,MOVER,-6.0,1783810091,13,1783811860.4,PRE_BELL_VALID,1783800043,,,1783865280.0,1783872323.0,1783865280.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783800043,1783865280.0,OK,COMPLETE_AT_DELTA,2
26JUL12HODYAS,KXWTAMATCH-26JUL12HODYAS,WTA_MAIN,1783799741,1783799741,1783879800,1783879800.0,HOD,YAS,1783819228,80.5,84,1783820029.2,89,1783872565.6,13320.07,11693.52,MOVER,8.5,1783849351,86,1783871674.4,PRE_BELL_VALID,1783819065,19.0,13,1783861435.6,14,1783872582.0,4926.47,687.01,MOVER,-5.0,1783849376,13,1783861435.6,PRE_BELL_VALID,1783819228,,,1783872600.0,1783877720.0,1783872600.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783819228,1783872600.0,OK,COMPLETE_AT_DELTA,1
26JUL12HOHSUR,KXATPCHALLENGERMATCH-26JUL12HOHSUR,ATP_CHALL,1783842278,1783842278,1783886400,1783895400.0,HOH,SUR,1783842501,20.0,15,1783870381.5,16,1783886061.1,1925.61,295.78,STILL,-4.0,,,,,1783842501,79.5,85,1783886084.9,85,1783886084.9,274.94,236.33,MOVER,5.5,,,,,1783842501,,,1783886940.0,1783892709.0,1783886940.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783842501,1783886400,OK,NEITHER_FOR_REASON,
26JUL12HOUJOR,KXATPCHALLENGERMATCH-26JUL12HOUJOR,ATP_CHALL,1783801048,1783801048,1783959000,1783854000.0,HOU,JOR,1783858844,45.0,48,1783884517.3,52,1783958990.1,2058.67,1060.79,MOVER,7.0,1783909928,51,1783909942.2,PRE_BELL_VALID,1783862353,55.0,49,1783909895.1,51,1783958848.7,11453.91,5851.54,STILL,-4.0,1783909931,,,,1783862353,1783959000,,,1783964415.0,1783959000,MACHINE_RECEIPT,"EXACT (11 receipts, zero spread)",1783862353,1783959000,OK,PARTIAL_FOR_REASON,
26JUL12ITOMAN,KXWTAMATCH-26JUL12ITOMAN,WTA_MAIN,1783799741,1783799741,1783875600,1783875600.0,ITO,MAN,1783800043,72.0,74,1783829590.2,79,1783864873.7,3787.66,3025.91,MOVER,7.0,1783864878,77,1783865426.0,POST_BELL_INVALID,1783800043,28.0,20,1783863847.3,20,1783864709.5,4632.93,931.91,MOVER,-8.0,1783864928,19,1783865274.1,POST_BELL_INVALID,1783800043,,,1783864980.0,1783869031.0,1783864980.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783800043,1783864980.0,OK,COMPLETE_AT_DELTA,
26JUL12JACTRU,KXATPMATCH-26JUL12JACTRU,ATP_MAIN,1783794934,1783794934,1783960200,1783879200.0,JAC,TRU,1783847507,47.0,44,1783956541.2,45,1783960134.8,20072.07,9404.79,STILL,-2.0,1783848267,51,1783863808.0,PRE_BELL_VALID,1783838554,49.0,48,1783875450.3,56,1783960157.3,85666.26,46973.34,MOVER,7.0,1783848278,48,1783875450.3,PRE_BELL_VALID,1783847507,1783960200,,,1783965017.0,1783960200,MACHINE_RECEIPT,"EXACT (391 receipts, zero spread)",1783847507,1783960200,OK,COMPLETE_AT_DELTA,1
26JUL12KARMAR,KXATPCHALLENGERMATCH-26JUL12KARMAR,ATP_CHALL,1783834385,1783834385,1783884960,1783887600.0,KAR,MAR,1783834552,33.0,34,1783839087.3,41,1783884919.3,1458.15,522.29,MOVER,8.0,,,,,1783834563,67.0,59,1783852480.0,61,1783884686.3,1217.22,789.3,MOVER,-6.0,,,,,1783834563,,,1783889520.0,1783895113.0,1783889520.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783834563,1783884960,OK,NEITHER_FOR_REASON,
26JUL12KHOVIG,KXWTACHALLENGERMATCH-26JUL12KHOVIG,WTA_CHALL,1783807888,1783807888,1783861200,1783861200.0,KHO,VIG,1783820505,90.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,1783820505,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,1783820505,,,,1783854073.0,,UNKNOWN,no evidence; not guessed,1783820505,,UNKNOWN,NEITHER_FOR_REASON,
26JUL12KOPPRI,KXATPMATCH-26JUL12KOPPRI,ATP_MAIN,1783794934,1783794934,1783970100,1783879200.0,KOP,PRI,1783847475,38.0,24,1783966640.3,28,1783970096.2,67778.69,18133.15,MOVER,-10.0,1783862825,29,1783915412.7,PRE_BELL_VALID,1783847475,61.5,64,1783848383.6,74,1783970090.5,68559.47,50651.84,MOVER,12.5,1783862825,70,1783919867.0,PRE_BELL_VALID,1783847475,1783970100,,,1783975213.0,1783970100,MACHINE_RECEIPT,"EXACT (29 receipts, zero spread)",1783847475,1783970100,OK,COMPLETE_AT_DELTA,1
26JUL12KOZIBR,KXWTAMATCH-26JUL12KOZIBR,WTA_MAIN,1783781797,1783781797,1783863600,1783850400.0,IBR,KOZ,1783814988,86.0,89,1783816492.2,91,1783863514.1,913.77,829.12,MOVER,5.0,1783861411,89,1783863038.1,PRE_BELL_VALID,1783815215,16.0,8,1783846644.0,10,1783863495.8,16809.53,1728.61,MOVER,-6.0,1783861410,10,1783861812.3,PRE_BELL_VALID,1783815215,1783863600,,,1783869032.0,1783863600,MACHINE_RECEIPT,"EXACT (5 receipts, zero spread)",1783815215,1783863600,OK,COMPLETE_AT_DELTA,1
26JUL12KRALOR,KXATPCHALLENGERMATCH-26JUL12KRALOR,ATP_CHALL,1783809087,1783809087,1783860600,1783862400.0,KRA,LOR,1783810443,88.0,95,1783831214.1,95,1783860291.4,549.49,524.18,MOVER,7.0,1783855242,,,,1783810443,12.0,4,1783838412.0,6,1783860539.9,5982.66,344.32,MOVER,-6.0,1783855242,4,1783856952.6,PRE_BELL_VALID,1783810443,1783860600,,,1783866061.0,1783860600,MACHINE_RECEIPT,"EXACT (8 receipts, zero spread)",1783810443,1783860600,OK,PARTIAL_FOR_REASON,
26JUL12KRUFER,KXATPMATCH-26JUL12KRUFER,ATP_MAIN,1783789837,1783789837,1783854000,1783854000.0,FER,KRU,1783795748,43.0,43,1783808988.0,46,1783845412.4,4190.42,1840.0,STILL,3.0,1783848176,21,1783848247.5,POST_BELL_INVALID,1783795748,57.0,54,1783845392.0,54,1783845392.0,9644.5,5479.77,STILL,-3.0,1783848176,,,,1783795748,,,1783845420.0,1783851025.0,1783845420.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783795748,1783845420.0,OK,PARTIAL_FOR_REASON,
26JUL12KULZAA,KXWTAMATCH-26JUL12KULZAA,WTA_MAIN,1783781797,1783781797,1783850400,1783850400.0,KUL,ZAA,1783809142,31.0,31,1783821153.4,33,1783839092.4,23387.85,7645.04,STILL,2.0,1783811309,31,1783821153.4,PRE_BELL_VALID,1783809142,66.5,66,1783810410.4,68,1783839111.1,20580.31,14046.43,STILL,1.5,1783811357,66,1783812612.6,PRE_BELL_VALID,1783809142,,,1783839180.0,1783847718.0,1783839180.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783809142,1783839180.0,OK,COMPLETE_AT_DELTA,3
26JUL12KUMTUR,KXATPCHALLENGERMATCH-26JUL12KUMTUR,ATP_CHALL,1783835593,1783835593,1783888800,1783888800.0,KUM,TUR,1783835593,69.5,69,1783874584.5,70,1783877394.8,196.45,137.48,STILL,0.5,1783878701,72,1783879324.4,POST_BELL_INVALID,1783835593,29.5,27,1783847019.0,30,1783877150.3,226.67,68.06,STILL,0.5,1783878699,20,1783878883.4,POST_BELL_INVALID,1783835593,,,1783877460.0,1783883410.0,1783877460.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783835593,1783877460.0,OK,COMPLETE_AT_DELTA,
26JUL12KUZDE,KXATPCHALLENGERMATCH-26JUL12KUZDE,ATP_CHALL,1783801048,1783801048,1783860600,1783854000.0,DE,KUZ,1783817409,20.0,14,1783856896.0,15,1783860416.6,655.08,107.07,MOVER,-5.0,1783860596,,,,1783817409,80.0,82,1783836455.7,87,1783860354.9,399.03,340.07,MOVER,7.0,1783860596,,,,1783817409,,,1783860420.0,1783869021.0,1783860420.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783817409,1783860420.0,OK,NEITHER_FOR_REASON,
26JUL12LAGTEP,KXATPCHALLENGERMATCH-26JUL12LAGTEP,ATP_CHALL,1783835593,1783835593,1783881000,1783888800.0,LAG,TEP,1783835593,65.0,69,1783867281.4,71,1783880793.7,302.7,213.07,MOVER,6.0,,,,,1783835593,33.0,32,1783875649.0,32,1783878506.8,32.8,10.5,STILL,-1.0,,,,,1783835593,,,1783881540.0,1783890016.0,1783881540.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783835593,1783881000,OK,NEITHER_FOR_REASON,
26JUL12LAJVAN,KXATPMATCH-26JUL12LAJVAN,ATP_MAIN,1783794934,1783794934,1783958400,1783879200.0,LAJ,VAN,1783842978,46.0,43,1783917473.5,45,1783958349.5,31662.91,14508.97,STILL,-1.0,1783851928,50,1783855068.1,PRE_BELL_VALID,1783840863,53.0,49,1783851926.7,58,1783958392.6,43228.13,24110.85,MOVER,5.0,1783851928,49,1783851937.3,PRE_BELL_VALID,1783842978,1783958400,,,1783969809.0,1783958400,MACHINE_RECEIPT,"EXACT (9 receipts, zero spread)",1783842978,1783958400,OK,COMPLETE_AT_DELTA,1
26JUL12LANKOB,KXATPCHALLENGERMATCH-26JUL12LANKOB,ATP_CHALL,1783834385,1783834385,1783887600,1783887600.0,KOB,LAN,1783834386,6.0,4,1783872662.1,6,1783887598.5,56472.74,4638.02,STILL,0.0,1783851298,4,1783872662.1,PRE_BELL_VALID,1783834385,92.5,92,1783886697.0,94,1783887590.8,31751.11,29635.98,STILL,1.5,1783851298,93,1783886625.9,PRE_BELL_VALID,1783834386,1783887600,,,1783893909.0,1783887600,MACHINE_RECEIPT,"EXACT (721 receipts, zero spread)",1783834386,1783887600,OK,COMPLETE_AT_DELTA,3
26JUL12LEPBUR,KXWTAMATCH-26JUL12LEPBUR,WTA_MAIN,1783781797,1783781797,1783850400,1783850400.0,BUR,LEP,1783813569,27.0,23,1783838331.3,24,1783850120.5,407.55,97.32,STILL,-3.0,1783829291,25,1783838331.3,PRE_BELL_VALID,1783813077,76.5,70,1783831060.7,77,1783846867.5,1006.82,762.81,STILL,0.5,1783829177,70,1783831060.7,PRE_BELL_VALID,1783813569,,,1783870920.0,1783880428.0,1783870920.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783813569,1783850400,OK,COMPLETE_AT_DELTA,5
26JUL12LINMAL,KXATPCHALLENGERMATCH-26JUL12LINMAL,ATP_CHALL,1783831340,1783831340,1783884600,1783884600.0,LIN,MAL,1783831858,10.5,10,1783872686.7,10,1783873203.0,47.0,4.7,STILL,-0.5,1783878729,75,1783879305.5,POST_BELL_INVALID,1783831652,89.0,89,1783873855.1,89,1783873855.1,1.0,0.89,STILL,0.0,1783878632,13,1783878814.5,POST_BELL_INVALID,1783831858,,,1783874280.0,1783882817.0,1783874280.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1783831858,1783874280.0,OK,COMPLETE_AT_DELTA,
26JUL12LIUPOP,KXWTAMATCH-26JUL12LIUPOP,WTA_MAIN,1783781797,1783781797,1783863300,1783850400.0,LIU,POP,1783810324,84.5,85,1783861277.8,87,1783862496.6,12613.74,10932.46,STILL,2.5,1783813937,86,1783860744.3,PRE_BELL_VALID,1783810324,15.0,13,1783812070.7,14,1783862825.3,3639.67,523.58,STILL,-1.0,1783813937,13,1783849577.4,PRE_BELL_VALID,1783810324,1783863300,,,1783870517.0,1783863300,MACHINE_RECEIPT,"EXACT (109 receipts, zero spread)",1783810324,1783863300,OK,COMPLETE_AT_DELTA,1
26JUL12MALTUR,KXWTACHALLENGERMATCH-26JUL12MALTUR,WTA_CHALL,1783826536,1783826536,1783876500,1783879800.0,MAL,TUR,1783827004,55.0,49,1783876484.3,49,1783876484.3,1581.1,847.52,MOVER,-6.0,,,,,1783827004,45.0,46,1783827770.4,50,1783876460.8,3513.24,1689.93,MOVER,5.0,1783862725,48,1783869769.2,PRE_BELL_VALID,1783827004,1783876500,,,1783886416.0,1783876500,MACHINE_RECEIPT,"EXACT (3 receipts, zero spread)",1783827004,1783876500,OK,PARTIAL_FOR_REASON,
