ep,ts_et,t_minus_scheduled,t_minus_bell,changed_side,change_type,ARN_bid,ARN_bid_sz,ARN_ask,ARN_ask_sz,ARN_last,ARN_spread,ROM_bid,ROM_bid_sz,ROM_ask,ROM_ask_sz,ROM_last,ROM_spread,mark
1783844428,2026-07-12 04:20:28 ET,+2:39:32,+28:14:32,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844428,2026-07-12 04:20:28 ET,+2:39:32,+28:14:32,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844430,2026-07-12 04:20:30 ET,+2:39:30,+28:14:30,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844432,2026-07-12 04:20:32 ET,+2:39:28,+28:14:28,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844432,2026-07-12 04:20:32 ET,+2:39:28,+28:14:28,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844432,2026-07-12 04:20:32 ET,+2:39:28,+28:14:28,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844434,2026-07-12 04:20:34 ET,+2:39:26,+28:14:26,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844436,2026-07-12 04:20:36 ET,+2:39:24,+28:14:24,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844436,2026-07-12 04:20:36 ET,+2:39:24,+28:14:24,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844436,2026-07-12 04:20:36 ET,+2:39:24,+28:14:24,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844438,2026-07-12 04:20:38 ET,+2:39:22,+28:14:22,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844440,2026-07-12 04:20:40 ET,+2:39:20,+28:14:20,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844440,2026-07-12 04:20:40 ET,+2:39:20,+28:14:20,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844440,2026-07-12 04:20:40 ET,+2:39:20,+28:14:20,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844442,2026-07-12 04:20:42 ET,+2:39:18,+28:14:18,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844444,2026-07-12 04:20:44 ET,+2:39:16,+28:14:16,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844444,2026-07-12 04:20:44 ET,+2:39:16,+28:14:16,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844444,2026-07-12 04:20:44 ET,+2:39:16,+28:14:16,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844446,2026-07-12 04:20:46 ET,+2:39:14,+28:14:14,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844448,2026-07-12 04:20:48 ET,+2:39:12,+28:14:12,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844448,2026-07-12 04:20:48 ET,+2:39:12,+28:14:12,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844448,2026-07-12 04:20:48 ET,+2:39:12,+28:14:12,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844450,2026-07-12 04:20:50 ET,+2:39:10,+28:14:10,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844452,2026-07-12 04:20:52 ET,+2:39:08,+28:14:08,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844452,2026-07-12 04:20:52 ET,+2:39:08,+28:14:08,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844452,2026-07-12 04:20:52 ET,+2:39:08,+28:14:08,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844454,2026-07-12 04:20:54 ET,+2:39:06,+28:14:06,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844456,2026-07-12 04:20:56 ET,+2:39:04,+28:14:04,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844456,2026-07-12 04:20:56 ET,+2:39:04,+28:14:04,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844456,2026-07-12 04:20:56 ET,+2:39:04,+28:14:04,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844458,2026-07-12 04:20:58 ET,+2:39:02,+28:14:02,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844460,2026-07-12 04:21:00 ET,+2:39:00,+28:14:00,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844460,2026-07-12 04:21:00 ET,+2:39:00,+28:14:00,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844460,2026-07-12 04:21:00 ET,+2:39:00,+28:14:00,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844462,2026-07-12 04:21:02 ET,+2:38:58,+28:13:58,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844464,2026-07-12 04:21:04 ET,+2:38:56,+28:13:56,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844464,2026-07-12 04:21:04 ET,+2:38:56,+28:13:56,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844464,2026-07-12 04:21:04 ET,+2:38:56,+28:13:56,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844466,2026-07-12 04:21:06 ET,+2:38:54,+28:13:54,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844468,2026-07-12 04:21:08 ET,+2:38:52,+28:13:52,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844468,2026-07-12 04:21:08 ET,+2:38:52,+28:13:52,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844468,2026-07-12 04:21:08 ET,+2:38:52,+28:13:52,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844470,2026-07-12 04:21:10 ET,+2:38:50,+28:13:50,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844472,2026-07-12 04:21:12 ET,+2:38:48,+28:13:48,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844472,2026-07-12 04:21:12 ET,+2:38:48,+28:13:48,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844472,2026-07-12 04:21:12 ET,+2:38:48,+28:13:48,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844474,2026-07-12 04:21:14 ET,+2:38:46,+28:13:46,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844476,2026-07-12 04:21:16 ET,+2:38:44,+28:13:44,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844476,2026-07-12 04:21:16 ET,+2:38:44,+28:13:44,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844476,2026-07-12 04:21:16 ET,+2:38:44,+28:13:44,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844478,2026-07-12 04:21:18 ET,+2:38:42,+28:13:42,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844480,2026-07-12 04:21:20 ET,+2:38:40,+28:13:40,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844480,2026-07-12 04:21:20 ET,+2:38:40,+28:13:40,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844480,2026-07-12 04:21:20 ET,+2:38:40,+28:13:40,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844482,2026-07-12 04:21:22 ET,+2:38:38,+28:13:38,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844484,2026-07-12 04:21:24 ET,+2:38:36,+28:13:36,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844484,2026-07-12 04:21:24 ET,+2:38:36,+28:13:36,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844484,2026-07-12 04:21:24 ET,+2:38:36,+28:13:36,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844486,2026-07-12 04:21:26 ET,+2:38:34,+28:13:34,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844488,2026-07-12 04:21:28 ET,+2:38:32,+28:13:32,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844488,2026-07-12 04:21:28 ET,+2:38:32,+28:13:32,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844488,2026-07-12 04:21:28 ET,+2:38:32,+28:13:32,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844490,2026-07-12 04:21:30 ET,+2:38:30,+28:13:30,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844492,2026-07-12 04:21:32 ET,+2:38:28,+28:13:28,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844492,2026-07-12 04:21:32 ET,+2:38:28,+28:13:28,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844492,2026-07-12 04:21:32 ET,+2:38:28,+28:13:28,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844494,2026-07-12 04:21:34 ET,+2:38:26,+28:13:26,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844496,2026-07-12 04:21:36 ET,+2:38:24,+28:13:24,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844496,2026-07-12 04:21:36 ET,+2:38:24,+28:13:24,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844496,2026-07-12 04:21:36 ET,+2:38:24,+28:13:24,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844498,2026-07-12 04:21:38 ET,+2:38:22,+28:13:22,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844500,2026-07-12 04:21:40 ET,+2:38:20,+28:13:20,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844500,2026-07-12 04:21:40 ET,+2:38:20,+28:13:20,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844500,2026-07-12 04:21:40 ET,+2:38:20,+28:13:20,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844502,2026-07-12 04:21:42 ET,+2:38:18,+28:13:18,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844504,2026-07-12 04:21:44 ET,+2:38:16,+28:13:16,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844504,2026-07-12 04:21:44 ET,+2:38:16,+28:13:16,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844504,2026-07-12 04:21:44 ET,+2:38:16,+28:13:16,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844506,2026-07-12 04:21:46 ET,+2:38:14,+28:13:14,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844508,2026-07-12 04:21:48 ET,+2:38:12,+28:13:12,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844508,2026-07-12 04:21:48 ET,+2:38:12,+28:13:12,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844508,2026-07-12 04:21:48 ET,+2:38:12,+28:13:12,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844510,2026-07-12 04:21:50 ET,+2:38:10,+28:13:10,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844512,2026-07-12 04:21:52 ET,+2:38:08,+28:13:08,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844512,2026-07-12 04:21:52 ET,+2:38:08,+28:13:08,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844512,2026-07-12 04:21:52 ET,+2:38:08,+28:13:08,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844514,2026-07-12 04:21:54 ET,+2:38:06,+28:13:06,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844516,2026-07-12 04:21:56 ET,+2:38:04,+28:13:04,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844516,2026-07-12 04:21:56 ET,+2:38:04,+28:13:04,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844516,2026-07-12 04:21:56 ET,+2:38:04,+28:13:04,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844518,2026-07-12 04:21:58 ET,+2:38:02,+28:13:02,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844520,2026-07-12 04:22:00 ET,+2:38:00,+28:13:00,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844520,2026-07-12 04:22:00 ET,+2:38:00,+28:13:00,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844520,2026-07-12 04:22:00 ET,+2:38:00,+28:13:00,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844523,2026-07-12 04:22:03 ET,+2:37:57,+28:12:57,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844524,2026-07-12 04:22:04 ET,+2:37:56,+28:12:56,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844524,2026-07-12 04:22:04 ET,+2:37:56,+28:12:56,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844524,2026-07-12 04:22:04 ET,+2:37:56,+28:12:56,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844526,2026-07-12 04:22:06 ET,+2:37:54,+28:12:54,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844528,2026-07-12 04:22:08 ET,+2:37:52,+28:12:52,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844528,2026-07-12 04:22:08 ET,+2:37:52,+28:12:52,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844528,2026-07-12 04:22:08 ET,+2:37:52,+28:12:52,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844530,2026-07-12 04:22:10 ET,+2:37:50,+28:12:50,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844532,2026-07-12 04:22:12 ET,+2:37:48,+28:12:48,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844532,2026-07-12 04:22:12 ET,+2:37:48,+28:12:48,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844532,2026-07-12 04:22:12 ET,+2:37:48,+28:12:48,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844534,2026-07-12 04:22:14 ET,+2:37:46,+28:12:46,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844536,2026-07-12 04:22:16 ET,+2:37:44,+28:12:44,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844536,2026-07-12 04:22:16 ET,+2:37:44,+28:12:44,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844536,2026-07-12 04:22:16 ET,+2:37:44,+28:12:44,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844538,2026-07-12 04:22:18 ET,+2:37:42,+28:12:42,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844540,2026-07-12 04:22:20 ET,+2:37:40,+28:12:40,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844540,2026-07-12 04:22:20 ET,+2:37:40,+28:12:40,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844540,2026-07-12 04:22:20 ET,+2:37:40,+28:12:40,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844542,2026-07-12 04:22:22 ET,+2:37:38,+28:12:38,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844544,2026-07-12 04:22:24 ET,+2:37:36,+28:12:36,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844544,2026-07-12 04:22:24 ET,+2:37:36,+28:12:36,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844544,2026-07-12 04:22:24 ET,+2:37:36,+28:12:36,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844546,2026-07-12 04:22:26 ET,+2:37:34,+28:12:34,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844548,2026-07-12 04:22:28 ET,+2:37:32,+28:12:32,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844548,2026-07-12 04:22:28 ET,+2:37:32,+28:12:32,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844548,2026-07-12 04:22:28 ET,+2:37:32,+28:12:32,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844550,2026-07-12 04:22:30 ET,+2:37:30,+28:12:30,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844552,2026-07-12 04:22:32 ET,+2:37:28,+28:12:28,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844552,2026-07-12 04:22:32 ET,+2:37:28,+28:12:28,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844552,2026-07-12 04:22:32 ET,+2:37:28,+28:12:28,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844554,2026-07-12 04:22:34 ET,+2:37:26,+28:12:26,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844556,2026-07-12 04:22:36 ET,+2:37:24,+28:12:24,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844556,2026-07-12 04:22:36 ET,+2:37:24,+28:12:24,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844556,2026-07-12 04:22:36 ET,+2:37:24,+28:12:24,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844558,2026-07-12 04:22:38 ET,+2:37:22,+28:12:22,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844560,2026-07-12 04:22:40 ET,+2:37:20,+28:12:20,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844560,2026-07-12 04:22:40 ET,+2:37:20,+28:12:20,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844560,2026-07-12 04:22:40 ET,+2:37:20,+28:12:20,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844562,2026-07-12 04:22:42 ET,+2:37:18,+28:12:18,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844564,2026-07-12 04:22:44 ET,+2:37:16,+28:12:16,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844564,2026-07-12 04:22:44 ET,+2:37:16,+28:12:16,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844564,2026-07-12 04:22:44 ET,+2:37:16,+28:12:16,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844566,2026-07-12 04:22:46 ET,+2:37:14,+28:12:14,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844568,2026-07-12 04:22:48 ET,+2:37:12,+28:12:12,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844568,2026-07-12 04:22:48 ET,+2:37:12,+28:12:12,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844568,2026-07-12 04:22:48 ET,+2:37:12,+28:12:12,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844570,2026-07-12 04:22:50 ET,+2:37:10,+28:12:10,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844572,2026-07-12 04:22:52 ET,+2:37:08,+28:12:08,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844572,2026-07-12 04:22:52 ET,+2:37:08,+28:12:08,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844572,2026-07-12 04:22:52 ET,+2:37:08,+28:12:08,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844574,2026-07-12 04:22:54 ET,+2:37:06,+28:12:06,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844576,2026-07-12 04:22:56 ET,+2:37:04,+28:12:04,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844576,2026-07-12 04:22:56 ET,+2:37:04,+28:12:04,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844576,2026-07-12 04:22:56 ET,+2:37:04,+28:12:04,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844578,2026-07-12 04:22:58 ET,+2:37:02,+28:12:02,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844580,2026-07-12 04:23:00 ET,+2:37:00,+28:12:00,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844580,2026-07-12 04:23:00 ET,+2:37:00,+28:12:00,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844580,2026-07-12 04:23:00 ET,+2:37:00,+28:12:00,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844582,2026-07-12 04:23:02 ET,+2:36:58,+28:11:58,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844584,2026-07-12 04:23:04 ET,+2:36:56,+28:11:56,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844584,2026-07-12 04:23:04 ET,+2:36:56,+28:11:56,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844584,2026-07-12 04:23:04 ET,+2:36:56,+28:11:56,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844586,2026-07-12 04:23:06 ET,+2:36:54,+28:11:54,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844588,2026-07-12 04:23:08 ET,+2:36:52,+28:11:52,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844588,2026-07-12 04:23:08 ET,+2:36:52,+28:11:52,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844588,2026-07-12 04:23:08 ET,+2:36:52,+28:11:52,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844590,2026-07-12 04:23:10 ET,+2:36:50,+28:11:50,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844592,2026-07-12 04:23:12 ET,+2:36:48,+28:11:48,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844592,2026-07-12 04:23:12 ET,+2:36:48,+28:11:48,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844592,2026-07-12 04:23:12 ET,+2:36:48,+28:11:48,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844594,2026-07-12 04:23:14 ET,+2:36:46,+28:11:46,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844596,2026-07-12 04:23:16 ET,+2:36:44,+28:11:44,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844596,2026-07-12 04:23:16 ET,+2:36:44,+28:11:44,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844596,2026-07-12 04:23:16 ET,+2:36:44,+28:11:44,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844598,2026-07-12 04:23:18 ET,+2:36:42,+28:11:42,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844600,2026-07-12 04:23:20 ET,+2:36:40,+28:11:40,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844600,2026-07-12 04:23:20 ET,+2:36:40,+28:11:40,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844600,2026-07-12 04:23:20 ET,+2:36:40,+28:11:40,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844602,2026-07-12 04:23:22 ET,+2:36:38,+28:11:38,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844604,2026-07-12 04:23:24 ET,+2:36:36,+28:11:36,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844604,2026-07-12 04:23:24 ET,+2:36:36,+28:11:36,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844604,2026-07-12 04:23:24 ET,+2:36:36,+28:11:36,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844606,2026-07-12 04:23:26 ET,+2:36:34,+28:11:34,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844608,2026-07-12 04:23:28 ET,+2:36:32,+28:11:32,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844608,2026-07-12 04:23:28 ET,+2:36:32,+28:11:32,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844608,2026-07-12 04:23:28 ET,+2:36:32,+28:11:32,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844610,2026-07-12 04:23:30 ET,+2:36:30,+28:11:30,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844612,2026-07-12 04:23:32 ET,+2:36:28,+28:11:28,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844612,2026-07-12 04:23:32 ET,+2:36:28,+28:11:28,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844612,2026-07-12 04:23:32 ET,+2:36:28,+28:11:28,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844614,2026-07-12 04:23:34 ET,+2:36:26,+28:11:26,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844616,2026-07-12 04:23:36 ET,+2:36:24,+28:11:24,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844616,2026-07-12 04:23:36 ET,+2:36:24,+28:11:24,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844616,2026-07-12 04:23:36 ET,+2:36:24,+28:11:24,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844618,2026-07-12 04:23:38 ET,+2:36:22,+28:11:22,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844620,2026-07-12 04:23:40 ET,+2:36:20,+28:11:20,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844620,2026-07-12 04:23:40 ET,+2:36:20,+28:11:20,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844620,2026-07-12 04:23:40 ET,+2:36:20,+28:11:20,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844622,2026-07-12 04:23:42 ET,+2:36:18,+28:11:18,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844624,2026-07-12 04:23:44 ET,+2:36:16,+28:11:16,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844624,2026-07-12 04:23:44 ET,+2:36:16,+28:11:16,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844624,2026-07-12 04:23:44 ET,+2:36:16,+28:11:16,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844626,2026-07-12 04:23:46 ET,+2:36:14,+28:11:14,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
1783844628,2026-07-12 04:23:48 ET,+2:36:12,+28:11:12,ARN,BBO,17,75,91,2,0,74,14,10,94,75,0,80,
1783844628,2026-07-12 04:23:48 ET,+2:36:12,+28:11:12,ARN,BBO,17,75,90,30,0,73,14,10,94,75,0,80,
1783844628,2026-07-12 04:23:48 ET,+2:36:12,+28:11:12,ARN,BBO,17,75,89,10,0,72,14,10,94,75,0,80,
1783844630,2026-07-12 04:23:50 ET,+2:36:10,+28:11:10,ARN,BBO,17,75,88,16,0,71,14,10,94,75,0,80,
