code,leg,bell_source,bell_epoch,floor_old,floor_pre_bell,close_old,close_pre_bell,credited,entry,fill_ts,fill_validity
26JUL20LANRAD,RAD,MACHINE_RECEIPT,1784561400,80,80,82,82,True,81,1784549772.436,PRE_BELL_OK
26JUL20LEPAVA,AVA,TAPE_SIGNATURE,1784534280.0,57,57,67,67,True,61,1784473845.197,PRE_BELL_OK
26JUL20LEPAVA,LEP,TAPE_SIGNATURE,1784534280.0,33,33,35,34,True,33,1784492493.423,PRE_BELL_OK
26JUL20LYSVAL,LYS,BELL_UNRESOLVED,,30,30,31,31,False,,,
26JUL20LYSVAL,VAL,BELL_UNRESOLVED,,70,70,71,71,False,,,
26JUL20MARBIT,BIT,TAPE_SIGNATURE,1784538540.0,33,33,38,35,False,,,
26JUL20MARBIT,MAR,TAPE_SIGNATURE,1784538540.0,62,65,67,68,True,66,1784509745.378,PRE_BELL_OK
26JUL20MARROS,MAR,MACHINE_RECEIPT,1784545500,80,80,85,85,False,,,
26JUL20MARROS,ROS,MACHINE_RECEIPT,1784545500,19,19,19,19,False,,,
26JUL20MAYMAG,MAG,TAPE_SIGNATURE,1784556240.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL20MAYMAG,MAY,TAPE_SIGNATURE,1784556240.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL20MAZSPI,MAZ,TAPE_SIGNATURE,1784579580.0,67,67,68,68,False,,,
26JUL20MAZSPI,SPI,TAPE_SIGNATURE,1784579580.0,33,33,33,33,False,,,
26JUL20MILSHE,MIL,TAPE_SIGNATURE,1784562960.0,52,52,54,54,True,54,1784560106.255,PRE_BELL_OK
26JUL20MILSHE,SHE,TAPE_SIGNATURE,1784562960.0,44,44,47,47,True,45,1784554198.416,PRE_BELL_OK
26JUL20MONBAR,BAR,TAPE_SIGNATURE,1784556300.0,55,55,57,57,False,,,
26JUL20MONBAR,MON,TAPE_SIGNATURE,1784556300.0,45,45,46,46,False,,,
26JUL20MONNES,MON,TAPE_SIGNATURE,1784545560.0,66,66,72,72,False,,,
26JUL20MONNES,NES,TAPE_SIGNATURE,1784545560.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL20NIEMAL,MAL,TAPE_SIGNATURE,1784534280.0,41,41,42,43,True,41,1784508912.227,PRE_BELL_OK
26JUL20NIEMAL,NIE,TAPE_SIGNATURE,1784534280.0,57,57,58,58,True,57,1784519858.556,PRE_BELL_OK
26JUL20NOGSHI,NOG,MACHINE_RECEIPT,1784584800,51,51,56,56,False,,,
26JUL20NOGSHI,SHI,MACHINE_RECEIPT,1784584800,43,43,46,46,True,47,1784568565.983,PRE_BELL_OK
26JUL20OKTDOD,DOD,MACHINE_RECEIPT,1784538300,29,29,29,29,True,33,1784507398.961,PRE_BELL_OK
26JUL20OKTDOD,OKT,MACHINE_RECEIPT,1784538300,56,56,71,71,True,65,1784468312.943,PRE_BELL_OK
26JUL20OLISCH,OLI,TAPE_SIGNATURE,1784649840.0,69,69,74,74,True,73,1784579742.401,PRE_BELL_OK
26JUL20OLISCH,SCH,TAPE_SIGNATURE,1784649840.0,27,27,28,28,False,,,
26JUL20OLIZIE,OLI,TAPE_SIGNATURE,1784541660.0,81,81,86,86,True,82,1784529302.981,PRE_BELL_OK
26JUL20OLIZIE,ZIE,TAPE_SIGNATURE,1784541660.0,16,16,19,19,True,17,1784522933.918,PRE_BELL_OK
26JUL20ONCAJD,AJD,MACHINE_RECEIPT,1784552400,31,31,32,32,False,,,
26JUL20ONCAJD,ONC,MACHINE_RECEIPT,1784552400,68,68,69,69,False,,,
26JUL20PALLEO,LEO,TAPE_SIGNATURE,1784547960.0,57,57,59,59,False,,,
26JUL20PALLEO,PAL,TAPE_SIGNATURE,1784547960.0,43,43,44,44,False,,,
26JUL20PARHAV,HAV,MACHINE_RECEIPT,1784551800,33,33,33,33,True,36,1784520807.214,PRE_BELL_OK
26JUL20PARHAV,PAR,MACHINE_RECEIPT,1784551800,62,62,68,68,False,,,
26JUL20PARHON,HON,TAPE_SIGNATURE,1784624700.0,30,30,36,37,False,,,
26JUL20PARHON,PAR,TAPE_SIGNATURE,1784624700.0,62,62,62,64,True,67,1784493840.251,PRE_BELL_OK
26JUL20PETTAB,PET,TAPE_SIGNATURE,1784540160.0,64,64,66,66,True,65,1784522148.034,PRE_BELL_OK
26JUL20PETTAB,TAB,TAPE_SIGNATURE,1784540160.0,32,32,32,32,True,33,1784539988.122,PRE_BELL_OK
26JUL20PIECAR,CAR,TAPE_SIGNATURE,1784534460.0,81,81,84,84,True,81,1784519933.856,PRE_BELL_OK
26JUL20PIECAR,PIE,TAPE_SIGNATURE,1784534460.0,15,15,16,17,True,17,1784499287.438,PRE_BELL_OK
26JUL20PIRNAP,NAP,TAPE_SIGNATURE,1784558160.0,21,21,25,25,True,25,1784535027.137,PRE_BELL_OK
26JUL20PIRNAP,PIR,TAPE_SIGNATURE,1784558160.0,75,75,76,76,False,,,
26JUL20PODLEE,LEE,TAPE_SIGNATURE,1784547240.0,55,55,57,57,True,60,1784503717.799,PRE_BELL_OK
26JUL20PODLEE,POD,TAPE_SIGNATURE,1784547240.0,41,41,45,45,False,,,
26JUL20PODSTU,POD,TAPE_SIGNATURE,1784559000.0,77,77,77,77,True,77,1784549994.238,PRE_BELL_OK
26JUL20PODSTU,STU,TAPE_SIGNATURE,1784559000.0,21,21,24,24,True,22,1784536934.306,PRE_BELL_OK
26JUL20POHWES,POH,TAPE_SIGNATURE,1784536980.0,8,8,11,11,True,8,1784518153.764,PRE_BELL_OK
26JUL20POHWES,WES,TAPE_SIGNATURE,1784536980.0,89,89,91,91,True,91,1784511239.989,PRE_BELL_OK
26JUL20POLBRU,BRU,TAPE_SIGNATURE,1784539920.0,37,37,39,39,False,,,
26JUL20POLBRU,POL,TAPE_SIGNATURE,1784539920.0,61,61,61,61,True,62,1784535347.854,PRE_BELL_OK
26JUL20PRIBRA,BRA,MACHINE_RECEIPT,1784544900,7,7,9,9,True,9,1784503408.281,PRE_BELL_OK
26JUL20PRIBRA,PRI,MACHINE_RECEIPT,1784544900,87,87,93,93,False,,,
26JUL20QUEKAL,KAL,MACHINE_RECEIPT,1784550900,68,68,69,69,True,69,1784550606.1,PRE_BELL_OK
26JUL20QUEKAL,QUE,MACHINE_RECEIPT,1784550900,30,30,32,32,True,30,1784547190.002,PRE_BELL_OK
26JUL20ROCMAR,MAR,TAPE_SIGNATURE,1784560680.0,42,42,47,47,True,46,1784514998.243,PRE_BELL_OK
26JUL20ROCMAR,ROC,TAPE_SIGNATURE,1784560680.0,53,53,55,55,True,53,1784524080.063,PRE_BELL_OK
26JUL20ROMERJ,ERJ,MACHINE_RECEIPT,1784626200,53,53,56,56,True,55,1784613383.167,PRE_BELL_OK
26JUL20ROMERJ,ROM,MACHINE_RECEIPT,1784626200,42,42,43,43,True,44,1784617086.101,PRE_BELL_OK
26JUL20RUSPAQ,PAQ,MACHINE_RECEIPT,1784541900,37,37,38,38,True,38,1784539382.358,PRE_BELL_OK
26JUL20RUSPAQ,RUS,MACHINE_RECEIPT,1784541900,60,60,63,63,True,61,1784529474.869,PRE_BELL_OK
26JUL20RUZSAL,RUZ,TAPE_SIGNATURE,1784558100.0,,,,,False,,,
26JUL20RUZSAL,SAL,TAPE_SIGNATURE,1784558100.0,,,,,False,,,
26JUL20SAMJOI,JOI,TAPE_SIGNATURE,1784630100.0,59,59,61,61,True,60,1784588135.722,PRE_BELL_OK
26JUL20SAMJOI,SAM,TAPE_SIGNATURE,1784630100.0,39,39,40,40,True,39,1784583072.011,PRE_BELL_OK
26JUL20SCHROD,ROD,MACHINE_RECEIPT,1784551800,57,57,63,63,False,,,
26JUL20SCHROD,SCH,MACHINE_RECEIPT,1784551800,38,38,39,39,True,42,1784508321.157,PRE_BELL_OK
26JUL20SEISNI,SEI,MACHINE_RECEIPT,1784538300,18,18,19,19,True,21,1784522983.282,PRE_BELL_OK
26JUL20SEISNI,SNI,MACHINE_RECEIPT,1784538300,78,78,81,81,True,78,1784524692.121,PRE_BELL_OK
26JUL20SEMKRA,KRA,TAPE_SIGNATURE,1784624940.0,72,72,76,76,True,73,1784545943.737,PRE_BELL_OK
26JUL20SEMKRA,SEM,TAPE_SIGNATURE,1784624940.0,25,25,25,25,True,26,1784610555.379,PRE_BELL_OK
26JUL20SEYKOL,KOL,TAPE_SIGNATURE,1784550660.0,46,46,47,47,False,,,
26JUL20SEYKOL,SEY,TAPE_SIGNATURE,1784550660.0,54,54,55,55,False,,,
26JUL20SORCHA,CHA,TAPE_SIGNATURE,1784635800.0,53,53,56,56,False,,,
26JUL20SORCHA,SOR,TAPE_SIGNATURE,1784635800.0,45,45,45,45,True,45,1784560457.445,PRE_BELL_OK
26JUL20STAMAT,MAT,TAPE_SIGNATURE,1784538660.0,60,60,64,64,False,,,
26JUL20STAMAT,STA,TAPE_SIGNATURE,1784538660.0,38,38,39,39,True,38,1784528769.419,PRE_BELL_OK
26JUL20STENOH,NOH,TAPE_SIGNATURE,1784632740.0,76,76,79,79,True,78,1784615713.176,PRE_BELL_OK
26JUL20STENOH,STE,TAPE_SIGNATURE,1784632740.0,21,21,22,22,True,21,1784610692.856,PRE_BELL_OK
26JUL20SURKUZ,KUZ,TAPE_SIGNATURE,1784565180.0,30,30,33,33,True,32,1784550990.025,PRE_BELL_OK
26JUL20SURKUZ,SUR,TAPE_SIGNATURE,1784565180.0,67,67,68,68,True,67,1784550211.459,PRE_BELL_OK
26JUL20TIMSAS,SAS,TAPE_SIGNATURE,1784624760.0,54,54,54,54,False,,,
26JUL20TIMSAS,TIM,TAPE_SIGNATURE,1784624760.0,45,45,48,48,True,46,1784588735.604,PRE_BELL_OK
26JUL20TOKHUR,HUR,TAPE_SIGNATURE,1784568720.0,46,46,46,46,False,,,
26JUL20TOKHUR,TOK,TAPE_SIGNATURE,1784568720.0,53,53,57,57,False,,,
26JUL20TORSTR,STR,TAPE_SIGNATURE,1784547840.0,66,66,73,73,False,,,
26JUL20TORSTR,TOR,TAPE_SIGNATURE,1784547840.0,29,29,30,30,False,,,
26JUL20TOTRUG,RUG,TAPE_SIGNATURE,1784567460.0,56,56,58,58,False,,,
26JUL20TOTRUG,TOT,TAPE_SIGNATURE,1784567460.0,44,44,45,45,False,,,
26JUL20TROISO,ISO,TAPE_SIGNATURE,1784574660.0,21,21,22,22,True,21,1784570406.976,PRE_BELL_OK
26JUL20TROISO,TRO,TAPE_SIGNATURE,1784574660.0,77,77,79,79,False,,,
26JUL20URGYAN,URG,TAPE_SIGNATURE,1784570880.0,36,36,36,36,False,,,
26JUL20URGYAN,YAN,TAPE_SIGNATURE,1784570880.0,64,64,66,66,False,,,
26JUL20VALGOM,GOM,TAPE_SIGNATURE,1784543700.0,84,84,86,86,False,,,
26JUL20VALGOM,VAL,TAPE_SIGNATURE,1784543700.0,14,14,15,15,False,,,
26JUL20VANOUA,OUA,MACHINE_RECEIPT,1784545200,44,44,46,46,True,45,1784537954.011,PRE_BELL_OK
26JUL20VANOUA,VAN,MACHINE_RECEIPT,1784545200,48,48,56,56,True,54,1784508636.412,PRE_BELL_OK
26JUL20VARDON,DON,TAPE_SIGNATURE,1784538300.0,34,34,36,36,False,,,
26JUL20VARDON,VAR,TAPE_SIGNATURE,1784538300.0,63,63,64,64,True,65,1784509717.653,PRE_BELL_OK
26JUL20VASSIN,SIN,TAPE_SIGNATURE,1784543880.0,20,20,22,22,False,,,
26JUL20VASSIN,VAS,TAPE_SIGNATURE,1784543880.0,79,79,81,81,False,,,
26JUL20VEDBAR,BAR,MACHINE_RECEIPT,1784544300,39,39,40,40,False,,,
26JUL20VEDBAR,VED,MACHINE_RECEIPT,1784544300,60,60,61,61,True,61,1784533442.293,PRE_BELL_OK
26JUL20VISNIK,NIK,TAPE_SIGNATURE,1784543880.0,1,15,1,15,True,17,1784549153.145,POST_BELL_FILL
26JUL20VISNIK,VIS,TAPE_SIGNATURE,1784543880.0,75,77,99,87,True,75,1784549050.171,POST_BELL_FILL
26JUL20WATILA,ILA,MACHINE_RECEIPT,1784584800,35,35,37,37,True,39,1784572165.377,PRE_BELL_OK
26JUL20WATILA,WAT,MACHINE_RECEIPT,1784584800,60,60,68,68,True,60,1784571880.535,PRE_BELL_OK
26JUL20WINARS,ARS,TAPE_SIGNATURE,1784563680.0,21,21,23,23,True,23,1784560013.623,PRE_BELL_OK
26JUL20WINARS,WIN,TAPE_SIGNATURE,1784563680.0,76,76,77,77,False,,,
26JUL20ZHESHE,SHE,MACHINE_RECEIPT,1784572200,18,18,18,18,True,22,1784560566.942,PRE_BELL_OK
26JUL20ZHESHE,ZHE,MACHINE_RECEIPT,1784572200,77,77,83,83,True,77,1784551987.162,PRE_BELL_OK
26JUL20ZHOGEE,GEE,TAPE_SIGNATURE,1784556420.0,25,25,25,25,True,26,1784555456.343,PRE_BELL_OK
26JUL20ZHOGEE,ZHO,TAPE_SIGNATURE,1784556420.0,72,72,77,77,True,73,1784549735.812,PRE_BELL_OK
26JUL20ZHUMAL,MAL,TAPE_SIGNATURE,1784556240.0,56,56,57,57,False,,,
26JUL20ZHUMAL,ZHU,TAPE_SIGNATURE,1784556240.0,43,43,44,44,False,,,
26JUL20ZINZHA,ZHA,TAPE_SIGNATURE,1784590740.0,71,71,72,72,False,,,
26JUL20ZINZHA,ZIN,TAPE_SIGNATURE,1784590740.0,30,30,30,30,False,,,
